X,Y,OCC_YEAR,OCC_MONTH,HOOD_158,NEIGHBOURHOOD_158
-79.3431079599999,43.76929319,2017,September,53,Henry Farm
-79.2855494999999,43.76889479,2017,September,126,Dorset Park
-79.38636582,43.6480031200001,2017,September,164,Wellington Place
-79.3603237999999,43.6634202500001,2017,September,72,Regent Park
-79.5133460599999,43.7219809600001,2017,September,154,Oakdale-Beverley Heights
-79.35494779,43.64121572,2017,October,70,South Riverdale
-79.35494779,43.64121572,2017,October,70,South Riverdale
-79.56978664,43.7251750400001,2017,October,4,Rexdale-Kipling
-79.5473517,43.69461419,2017,October,6,Kingsview Village-The Westway
-79.31594918,43.6975190000001,2017,October,60,Woodbine-Lumsden
-79.5518464899999,43.69788407,2017,October,6,Kingsview Village-The Westway
-79.42543719,43.6677542900001,2017,October,172,Dovercourt Village
-79.5529797199999,43.7514332800001,2017,October,21,Humber Summit
-79.3423868,43.7051428500001,2017,October,55,Thorncliffe Park
-79.30493587,43.71598062,2017,October,43,Victoria Village
-79.36601253,43.6594348400001,2017,November,72,Regent Park
-79.51940101,43.70103255,2017,November,113,Weston
-79.20177439,43.8133362300001,2017,November,144,Morningside Heights
-79.3814099099999,43.6668253300001,2017,November,167,Church-Wellesley
-79.22322781,43.74045885,2017,December,139,Scarborough Village
-79.15053808,43.7764556400001,2017,December,133,Centennial Scarborough
-79.2112059299999,43.8118508200001,2017,December,146,Malvern East
-79.38217918,43.75788343,2017,December,40,St.Andrew-Windfields
-79.38217918,43.75788343,2017,December,40,St.Andrew-Windfields
-79.37078557,43.6478303000001,2017,December,166,St Lawrence-East Bayfront-The Islands
-79.34138354,43.70801163,2017,December,55,Thorncliffe Park
-79.34138354,43.70801163,2017,December,55,Thorncliffe Park
-79.56320142,43.68149133,2018,January,7,Willowridge-Martingrove-Richview
-79.51701309,43.69402122,2018,January,8,Humber Heights-Westmount
-79.56841471,43.6593906900001,2018,January,11,Eringate-Centennial-West Deane
-79.56841471,43.6593906900001,2018,January,11,Eringate-Centennial-West Deane
-79.3837124,43.66451369,2018,January,167,Church-Wellesley
-79.38738585,43.7807197400001,2018,February,52,Bayview Village
-79.17244463,43.78218551,2018,February,133,Centennial Scarborough
-79.4170865899999,43.6800985300001,2018,February,96,Casa Loma
-79.5204011599999,43.76882055,2018,March,24,Black Creek
-79.34510081,43.76309465,2018,March,150,Fenside-Parkwoods
-79.58793358,43.7452947800001,2018,March,2,Mount Olive-Silverstone-Jamestown
-79.51658143,43.69382045,2018,March,8,Humber Heights-Westmount
-79.45551267,43.71763393,2018,March,31,Yorkdale-Glen Park
-79.45551267,43.71763393,2018,March,31,Yorkdale-Glen Park
-79.31816076,43.7645090400001,2018,April,119,Wexford/Maryvale
-79.30798068,43.7443491700001,2018,April,119,Wexford/Maryvale
-79.34322242,43.6950234700001,2018,April,58,Old East York
-79.25202762,43.72726556,2018,April,124,Kennedy Park
-79.41055633,43.7599413300001,2018,April,153,Avondale
-79.41055633,43.7599413300001,2018,April,153,Avondale
-79.41055633,43.7599413300001,2018,April,153,Avondale
-79.41055633,43.7599413300001,2018,April,153,Avondale
-79.41055633,43.7599413300001,2018,April,153,Avondale
-79.41055633,43.7599413300001,2018,April,153,Avondale
-79.41055633,43.7599413300001,2018,April,153,Avondale
-79.41055633,43.7599413300001,2018,April,153,Avondale
-79.41055633,43.7599413300001,2018,April,153,Avondale
-79.41055633,43.7599413300001,2018,April,153,Avondale
-79.41055633,43.7599413300001,2018,April,153,Avondale
-79.27874539,43.6747669600001,2018,May,122,Birchcliffe-Cliffside
-79.55016382,43.6733880100001,2018,May,10,Princess-Rosethorn
-79.21618849,43.7754157900001,2018,May,135,Morningside
-79.3785333,43.64838124,2018,May,170,Yonge-Bay Corridor
-79.40530147,43.6703025300001,2018,May,95,Annex
-79.3011778699999,43.67812042,2018,May,62,East End-Danforth
-79.35131725,43.69197817,2018,May,57,Broadview North
-79.39019615,43.6713507000001,2018,May,95,Annex
-79.2242260099999,43.80448757,2018,May,145,Malvern West
-79.3803111,43.6564538100001,2018,May,168,Downtown Yonge East
-79.5093945199999,43.6025804400001,2018,June,18,New Toronto
-79.43290963,43.6478107200001,2018,June,84,Little Portugal
-79.4096014,43.6452913100001,2018,June,162,West Queen West
-79.4355444,43.64466444,2018,June,86,Roncesvalles
-79.2491735899999,43.7191851200001,2018,June,123,Cliffcrest
-79.38581958,43.6715705,2018,June,98,Rosedale-Moore Park
-79.5888369799999,43.7357290100001,2018,June,2,Mount Olive-Silverstone-Jamestown
-79.44354801,43.71877318,2018,June,32,Englemount-Lawrence
-79.5758644699999,43.73829098,2018,June,3,Thistletown-Beaumond Heights
-79.5758644699999,43.73829098,2018,June,3,Thistletown-Beaumond Heights
-79.37135298,43.6590671600001,2018,June,73,Moss Park
-79.39369866,43.6493449700001,2018,June,78,Kensington-Chinatown
-79.39369866,43.6493449700001,2018,June,78,Kensington-Chinatown
-79.4023323499999,43.65522887,2018,July,78,Kensington-Chinatown
-79.33237918,43.6814780400001,2018,July,65,Greenwood-Coxwell
-79.28855913,43.7043745300001,2018,July,120,Clairlea-Birchmount
-79.51522778,43.7681488200001,2018,July,24,Black Creek
-79.51622058,43.7701264500001,2018,July,24,Black Creek
-79.34770514,43.6568504800001,2018,July,70,South Riverdale
-79.35147435,43.67804611,2018,July,67,Playter Estates-Danforth
-79.35147435,43.67804611,2018,July,67,Playter Estates-Danforth
-79.56886444,43.7547034300001,2018,July,21,Humber Summit
-79.5088959299999,43.60153166,2018,August,18,New Toronto
-79.58904119,43.73438057,2018,August,2,Mount Olive-Silverstone-Jamestown
-79.55446079,43.6937850200001,2018,August,6,Kingsview Village-The Westway
-79.55689984,43.6101198200001,2018,August,159,Etobicoke City Centre
-79.55689984,43.6101198200001,2018,August,159,Etobicoke City Centre
-79.36502244,43.6524430900001,2018,August,73,Moss Park
-79.3407278399999,43.68011784,2018,August,66,Danforth
-79.5008873899999,43.69129537,2018,August,115,Mount Dennis
-79.51619757,43.70015197,2018,August,113,Weston
-79.24282227,43.8117816700001,2018,August,145,Malvern West
-79.35783269,43.6619747400001,2018,August,72,Regent Park
-79.27554407,43.7015070800001,2018,August,120,Clairlea-Birchmount
-79.2101661,43.80913851,2018,September,146,Malvern East
-79.40328612,43.6357306200001,2018,September,163,Fort York-Liberty Village
-79.4631705199999,43.6740050400001,2018,September,91,Weston-Pelham Park
-79.4355444,43.64466444,2018,September,86,Roncesvalles
-79.56858671,43.6843023100001,2018,September,7,Willowridge-Martingrove-Richview
-79.2320525499999,43.7430322100001,2018,September,138,Eglinton East
-79.26222842,43.7882030700001,2018,September,128,Agincourt South-Malvern West
-79.4178198399999,43.78897168,2018,September,50,Newtonbrook East
-79.34454404,43.7723424800001,2018,September,53,Henry Farm
-79.36299801,43.66008107,2018,September,72,Regent Park
-79.49464569,43.7777118500001,2018,October,27,York University Heights
-79.29878906,43.78369574,2018,October,118,Tam O'Shanter-Sullivan
-79.3474438699999,43.6594136200001,2018,October,70,South Riverdale
-79.48909235,43.7348565500001,2018,October,155,Downsview
-79.3766988799999,43.6569575400001,2018,October,168,Downtown Yonge East
-79.28629162,43.69907019,2018,October,120,Clairlea-Birchmount
-79.2645509,43.73276465,2018,October,124,Kennedy Park
-79.5304371399999,43.71946574,2018,November,23,Pelmo Park-Humberlea
-79.36900509,43.65461429,2018,November,73,Moss Park
-79.188074,43.76726367,2018,November,136,West Hill
-79.37445106,43.6601961800001,2018,December,73,Moss Park
-79.5486724099999,43.7013181,2018,December,6,Kingsview Village-The Westway
-79.51777127,43.75900983,2018,December,24,Black Creek
-79.39764343,43.64494841,2018,December,164,Wellington Place
-79.5839050399999,43.7510966200001,2018,December,2,Mount Olive-Silverstone-Jamestown
-79.25202762,43.72726556,2019,January,124,Kennedy Park
-79.26980481,43.7110752200001,2019,January,120,Clairlea-Birchmount
-79.5599347099999,43.7228443000001,2019,January,4,Rexdale-Kipling
-79.2873449799999,43.7698080000001,2019,January,126,Dorset Park
-79.48624276,43.6698551900001,2019,January,111,Rockcliffe-Smythe
-79.3634387399999,43.6558247300001,2019,February,72,Regent Park
-79.47999573,43.6239838700001,2019,February,161,Humber Bay Shores
-79.19489042,43.76648973,2019,February,136,West Hill
-79.55597987,43.7169414200001,2019,February,4,Rexdale-Kipling
-79.58037067,43.73495345,2019,February,2,Mount Olive-Silverstone-Jamestown
-79.3912232499999,43.71112256,2019,March,173,North Toronto
-79.40851244,43.70459226,2019,March,100,Yonge-Eglinton
-79.48591156,43.7384657100001,2019,March,155,Downsview
-79.45784714,43.6690289200001,2019,March,91,Weston-Pelham Park
-79.55425841,43.67835333,2019,March,7,Willowridge-Martingrove-Richview
-79.45097831,43.6584185500001,2019,March,171,Junction-Wallace Emerson
-79.29007776,43.7872446000001,2019,April,118,Tam O'Shanter-Sullivan
-79.38027515,43.6486444600001,2019,April,170,Yonge-Bay Corridor
-79.4779182899999,43.68864374,2019,April,110,Keelesdale-Eglinton West
-79.4386879099999,43.69144147,2019,April,107,Oakwood Village
-79.5793750399999,43.65579681,2019,April,11,Eringate-Centennial-West Deane
-79.21300106,43.7746506,2019,April,135,Morningside
-79.5903674099999,43.7340051900001,2019,May,1,West Humber-Clairville
-79.56606207,43.76058053,2019,May,21,Humber Summit
-79.19874013,43.7462932600001,2019,May,140,Guildwood
-79.43171706,43.6640477600001,2019,May,172,Dovercourt Village
-79.3732509,43.65372288,2019,June,73,Moss Park
-79.3870636299999,43.6685331400001,2019,June,169,Bay-Cloverhill
-79.3204085899999,43.76076972,2019,June,150,Fenside-Parkwoods
-79.18487845,43.7648618200001,2019,June,136,West Hill
-79.50288268,43.6886992500001,2019,June,115,Mount Dennis
-79.50288268,43.6886992500001,2019,June,115,Mount Dennis
-79.39331907,43.64672612,2019,June,164,Wellington Place
-79.36900509,43.65461429,2019,July,73,Moss Park
-79.4316687199999,43.66065503,2019,July,172,Dovercourt Village
-79.50475341,43.7157347200001,2019,August,28,Rustic
-79.4276975499999,43.6812936800001,2019,August,94,Wychwood
-79.3014674999999,43.71725545,2019,August,43,Victoria Village
-79.44947279,43.6490611300001,2019,August,86,Roncesvalles
-79.53368757,43.71359821,2019,August,23,Pelmo Park-Humberlea
-79.50277324,43.6920447300001,2019,August,115,Mount Dennis
-79.55805406,43.7599929200001,2019,August,21,Humber Summit
-79.25161131,43.7549169100001,2019,September,156,Bendale-Glen Andrew
-79.5062639,43.7212370300001,2019,September,154,Oakdale-Beverley Heights
-79.17474205,43.7906247500001,2019,September,134,Highland Creek
-79.45317635,43.7069765100001,2019,September,31,Yorkdale-Glen Park
-79.26040624,43.82071024,2019,September,130,Milliken
-79.2889229199999,43.7719364000001,2019,September,126,Dorset Park
-79.56800516,43.65127463,2019,September,13,Etobicoke West Mall
-79.38468439,43.66776637,2019,September,167,Church-Wellesley
-79.5885579499999,43.7566777000001,2019,September,2,Mount Olive-Silverstone-Jamestown
-79.51248285,43.74773351,2019,October,25,Glenfield-Jane Heights
-79.51248285,43.74773351,2019,October,25,Glenfield-Jane Heights
-79.38480322,43.6476559500001,2019,October,170,Yonge-Bay Corridor
-79.316265,43.6982172200001,2019,October,60,Woodbine-Lumsden
-79.5875915,43.7368811900001,2019,October,2,Mount Olive-Silverstone-Jamestown
-79.35845383,43.81105889,2019,October,48,Hillcrest Village
-79.47105024,43.63825444,2019,October,87,High Park-Swansea
-79.39087649,43.6994868300001,2019,October,174,South Eglinton-Davisville
-79.4030140199999,43.6676922300001,2019,October,95,Annex
-79.55615039,43.61421138,2019,November,159,Etobicoke City Centre
-79.2996930899999,43.6946753300001,2019,November,61,Taylor-Massey
-79.50472529,43.70434413,2019,November,113,Weston
-79.44004592,43.69182728,2019,November,107,Oakwood Village
-79.24467607,43.7450086800001,2019,November,138,Eglinton East
-79.54270565,43.75333003,2019,December,21,Humber Summit
-79.3017697399999,43.7471020200001,2019,December,119,Wexford/Maryvale
-79.60272672,43.7237208400001,2019,December,1,West Humber-Clairville
-79.23375269,43.71703505,2019,December,123,Cliffcrest
-79.36940631,43.79063832,2019,December,49,Bayview Woods-Steeles
-79.48217169,43.72726155,2019,December,155,Downsview
-79.29934459,43.7835887100001,2019,December,118,Tam O'Shanter-Sullivan
-79.5109246499999,43.69893526,2019,December,113,Weston
-79.4060339599999,43.6622545800001,2019,December,79,University
-79.37135298,43.6590671600001,2019,December,73,Moss Park
-79.4366091699999,43.63872666,2019,December,85,South Parkdale
-79.56293289,43.63964743,2019,December,13,Etobicoke West Mall
-79.24121503,43.74219879,2019,December,138,Eglinton East
-79.2251285099999,43.8111668500001,2019,December,145,Malvern West
-79.35868397,43.6624093500001,2020,January,72,Regent Park
-79.20913153,43.7870641800001,2020,January,135,Morningside
-79.30470808,43.7816358000001,2020,January,118,Tam O'Shanter-Sullivan
-79.23175356,43.7764301500001,2020,January,141,Golfdale-Cedarbrae-Woburn
-79.43317302,43.6846409500001,2020,January,107,Oakwood Village
-79.21948774,43.7365973300001,2020,January,139,Scarborough Village
-79.39927827,43.63909305,2020,January,165,Harbourfront-CityPlace
-79.39927827,43.63909305,2020,January,165,Harbourfront-CityPlace
-79.3313457099999,43.68170366,2020,February,66,Danforth
-79.57031397,43.65192911,2020,February,13,Etobicoke West Mall
-79.24848328,43.79184202,2020,February,128,Agincourt South-Malvern West
-79.45863625,43.73091643,2020,February,155,Downsview
-79.4895289899999,43.68698735,2020,March,115,Mount Dennis
-79.27041788,43.7855682000001,2020,March,128,Agincourt South-Malvern West
-79.4474050599999,43.6955477500001,2020,March,107,Oakwood Village
-79.28878635,43.7206800700001,2020,March,120,Clairlea-Birchmount
-79.3800831,43.65590281,2020,March,168,Downtown Yonge East
-79.2307976499999,43.7802622,2020,April,142,Woburn North
-79.31933079,43.7969885300001,2020,April,147,L'Amoreaux West
-79.35044895,43.70264876,2020,April,55,Thorncliffe Park
-79.43250015,43.6802700000001,2020,April,94,Wychwood
-79.3760645,43.7726476400001,2020,April,52,Bayview Village
-79.49977258,43.61644333,2020,April,160,Mimico-Queensway
-79.50688173,43.7403182100001,2020,April,25,Glenfield-Jane Heights
-79.29973426,43.7475395500001,2020,May,119,Wexford/Maryvale
-79.3904717999999,43.6985953600001,2020,May,174,South Eglinton-Davisville
-79.58264006,43.74679595,2020,May,2,Mount Olive-Silverstone-Jamestown
-79.32480939,43.78010412,2020,May,147,L'Amoreaux West
-79.25531093,43.73903255,2020,May,138,Eglinton East
-79.39205737,43.6453667600001,2020,May,164,Wellington Place
-79.5928189799999,43.7390724000001,2020,May,2,Mount Olive-Silverstone-Jamestown
-79.35098706,43.7135924,2020,June,55,Thorncliffe Park
-79.4486320999999,43.6767276,2020,June,92,Corso Italia-Davenport
-79.37220461,43.6676287600001,2020,June,71,Cabbagetown-South St.James Town
-79.33312856,43.7981694000001,2020,July,147,L'Amoreaux West
-79.3733054799999,43.65865354,2020,July,73,Moss Park
-79.25916985,43.7784380300001,2020,July,156,Bendale-Glen Andrew
-79.49375172,43.67166625,2020,July,111,Rockcliffe-Smythe
-79.33466535,43.6868786200001,2020,August,59,Danforth East York
-79.4216318599999,43.6500694200001,2020,August,81,Trinity-Bellwoods
-79.4161220299999,43.64258519,2020,August,162,West Queen West
-79.24479753,43.7441629100001,2020,August,138,Eglinton East
-79.40823534,43.75688287,2020,August,153,Avondale
-79.1862222199999,43.7684028900001,2020,August,136,West Hill
-79.1862222199999,43.7684028900001,2020,August,136,West Hill
-79.37102845,43.65828851,2020,August,73,Moss Park
-79.49083369,43.7504130400001,2020,September,27,York University Heights
-79.5875848599999,43.7279322000001,2020,September,1,West Humber-Clairville
-79.48567466,43.66849524,2020,September,111,Rockcliffe-Smythe
-79.55968601,43.7133118200001,2020,September,1,West Humber-Clairville
-79.52285599,43.7043599100001,2020,September,113,Weston
-79.52285599,43.7043599100001,2020,September,113,Weston
-79.20161508,43.80236826,2020,September,146,Malvern East
-79.52253066,43.7674832000001,2020,September,24,Black Creek
-79.51928818,43.77026626,2020,September,24,Black Creek
-79.58816144,43.7463088200001,2020,September,2,Mount Olive-Silverstone-Jamestown
-79.3558029,43.79243058,2020,September,47,Don Valley Village
-79.50694655,43.70455852,2020,October,113,Weston
-79.49256503,43.7369835600001,2020,October,155,Downsview
-79.4334601099999,43.727474,2020,October,32,Englemount-Lawrence
-79.28630896,43.69120667,2020,October,121,Oakridge
-79.51696223,43.7619646700001,2020,November,24,Black Creek
-79.13744644,43.79212138,2020,November,143,West Rouge
-79.42400291,43.6627156700001,2020,November,172,Dovercourt Village
-79.3130212299999,43.751492,2020,November,149,Parkwoods-O'Connor Hills
-79.4533935699999,43.7079013000001,2020,December,31,Yorkdale-Glen Park
-79.43536217,43.6598775900001,2020,December,83,Dufferin Grove
-79.4047963799999,43.65267221,2020,December,78,Kensington-Chinatown
-79.3221432999999,43.67981933,2020,December,64,Woodbine Corridor
-79.3914972699999,43.70812828,2020,December,173,North Toronto
-79.3564935699999,43.7815982000001,2020,December,47,Don Valley Village
-79.2601843799999,43.7340608700001,2021,January,124,Kennedy Park
-79.5576293999999,43.7487888000001,2021,January,21,Humber Summit
-79.50554178,43.7648662500001,2021,January,27,York University Heights
-79.52763484,43.7013626,2021,January,8,Humber Heights-Westmount
-79.38821168,43.6818583900001,2021,January,98,Rosedale-Moore Park
-79.50475341,43.7157347200001,2021,January,28,Rustic
-79.23217798,43.7952077800001,2021,February,145,Malvern West
-79.30219988,43.7437542500001,2021,February,119,Wexford/Maryvale
-79.46208146,43.71248473,2021,February,31,Yorkdale-Glen Park
-79.30733236,43.6869310700001,2021,February,62,East End-Danforth
-79.5648619,43.6838410600001,2021,February,7,Willowridge-Martingrove-Richview
-79.3733359299999,43.6662275800001,2021,February,71,Cabbagetown-South St.James Town
-79.4940423099999,43.64395947,2021,February,16,Stonegate-Queensway
-79.47039769,43.6912192,2021,February,110,Keelesdale-Eglinton West
-79.27084608,43.7136647900001,2021,March,120,Clairlea-Birchmount
-79.4979708399999,43.6985326500001,2021,March,30,Brookhaven-Amesbury
-79.51044558,43.74922073,2021,March,25,Glenfield-Jane Heights
-79.52560393,43.6995888800001,2021,April,8,Humber Heights-Westmount
-79.3518675399999,43.7970495700001,2021,April,48,Hillcrest Village
-79.35005957,43.69126018,2021,April,57,Broadview North
-79.3172162399999,43.7015451500001,2021,April,54,O'Connor-Parkview
-79.28594715,43.77156796,2021,April,126,Dorset Park
-79.50534135,43.70840838,2021,April,28,Rustic
-79.5687614399999,43.67411322,2021,May,7,Willowridge-Martingrove-Richview
-79.28431547,43.81687479,2021,May,130,Milliken
-79.35098441,43.66034525,2021,May,70,South Riverdale
-79.4187309499999,43.65903123,2021,June,80,Palmerston-Little Italy
-79.21419029,43.7615272400001,2021,June,141,Golfdale-Cedarbrae-Woburn
-79.24381943,43.74395402,2021,June,138,Eglinton East
-79.24505779,43.74322406,2021,June,138,Eglinton East
-79.24381943,43.74395402,2021,June,138,Eglinton East
-79.4814631099999,43.69249868,2021,June,112,Beechborough-Greenbrook
-79.48397161,43.68986304,2021,June,112,Beechborough-Greenbrook
-79.4375228,43.75148661,2021,July,33,Clanton Park
-79.3280819,43.7156069800001,2021,July,44,Flemingdon Park
-79.38376255,43.6557097800001,2021,July,170,Yonge-Bay Corridor
-79.2832466099999,43.7717268000001,2021,July,126,Dorset Park
-79.48875881,43.75450634,2021,July,27,York University Heights
-79.48875881,43.75450634,2021,July,27,York University Heights
-79.53408631,43.71687467,2021,July,23,Pelmo Park-Humberlea
-79.23525618,43.7061819400001,2021,July,123,Cliffcrest
-79.35494779,43.64121572,2021,July,70,South Riverdale
-79.5441617,43.69761594,2021,July,6,Kingsview Village-The Westway
-79.4482585499999,43.6985912600001,2021,July,108,Briar Hill-Belgravia
-79.48852544,43.7054531200001,2021,July,30,Brookhaven-Amesbury
-79.34945465,43.66614488,2021,July,68,North Riverdale
-79.31167633,43.6859435100001,2021,August,62,East End-Danforth
-79.4000121999999,43.6561531900001,2021,August,78,Kensington-Chinatown
-79.4000121999999,43.6561531900001,2021,August,78,Kensington-Chinatown
-79.48897714,43.6977066200001,2021,August,30,Brookhaven-Amesbury
-79.18973651,43.85078973,2021,August,144,Morningside Heights
-79.4708958099999,43.6804648200001,2021,August,110,Keelesdale-Eglinton West
-79.53939847,43.5930934300001,2021,August,19,Long Branch
-79.3892410299999,43.64841255,2021,August,164,Wellington Place
-79.36780279,43.65181198,2021,September,73,Moss Park
-79.48446015,43.78389925,2021,September,27,York University Heights
-79.51720854,43.62420203,2021,September,159,Etobicoke City Centre
-79.2112770099999,43.75112576,2021,September,140,Guildwood
-79.2112770099999,43.75112576,2021,September,140,Guildwood
-79.5128074199999,43.7514667400001,2021,September,25,Glenfield-Jane Heights
-79.2539576299999,43.7248214000001,2021,September,124,Kennedy Park
-79.36097505,43.6619143,2021,September,72,Regent Park
-79.18875726,43.82514301,2021,September,144,Morningside Heights
-79.5903674099999,43.7340051900001,2021,September,1,West Humber-Clairville
-79.32041923,43.67711566,2021,October,64,Woodbine Corridor
-79.20482773,43.79744119,2021,October,146,Malvern East
-79.48758849,43.74960108,2021,October,27,York University Heights
-79.4808566899999,43.7571481800001,2021,October,27,York University Heights
-79.47390812,43.69041488,2021,October,110,Keelesdale-Eglinton West
-79.51371066,43.75418203,2021,October,25,Glenfield-Jane Heights
-79.53368757,43.71359821,2021,October,23,Pelmo Park-Humberlea
-79.29751157,43.7256449600001,2021,October,120,Clairlea-Birchmount
-79.2241732099999,43.80395316,2021,October,145,Malvern West
-79.2810747899999,43.7657958500001,2021,October,126,Dorset Park
-79.50028637,43.7386239100001,2021,October,25,Glenfield-Jane Heights
-79.16298362,43.7939733000001,2021,November,134,Highland Creek
-79.3204179799999,43.7563471500001,2021,November,150,Fenside-Parkwoods
-79.20477951,43.76396047,2021,November,141,Golfdale-Cedarbrae-Woburn
-79.1750166099999,43.80457197,2021,November,143,West Rouge
-79.39189891,43.7055588600001,2021,December,174,South Eglinton-Davisville
-79.2595356799999,43.79211352,2021,December,128,Agincourt South-Malvern West
-79.51044558,43.74922073,2021,December,25,Glenfield-Jane Heights
-79.44354801,43.71877318,2021,December,32,Englemount-Lawrence
-79.48290274,43.6787964600001,2021,December,111,Rockcliffe-Smythe
-79.48566769,43.6850760400001,2021,December,115,Mount Dennis
-79.53535957,43.71031843,2022,January,23,Pelmo Park-Humberlea
-79.53187035,43.6001165500001,2022,January,20,Alderwood
-79.53187035,43.6001165500001,2022,January,20,Alderwood
-79.41659813,43.65570094,2022,January,80,Palmerston-Little Italy
-79.4740349799999,43.6305640800001,2022,January,161,Humber Bay Shores
-79.38315682,43.6710402300001,2022,January,167,Church-Wellesley
-79.55597987,43.7169414200001,2022,January,5,Elms-Old Rexdale
-79.3508686599999,43.6879637600001,2022,January,57,Broadview North
-79.47040205,43.6985619100001,2022,January,30,Brookhaven-Amesbury
-79.40744139,43.7018332100001,2022,January,100,Yonge-Eglinton
-79.5048322499999,43.7480382800001,2022,February,25,Glenfield-Jane Heights
-79.2635136599999,43.75477992,2022,February,156,Bendale-Glen Andrew
-79.4374638099999,43.78502057,2022,February,36,Newtonbrook West
-79.47680739,43.7030208,2022,February,30,Brookhaven-Amesbury
-79.1868623999999,43.77060655,2022,February,136,West Hill
-79.48849365,43.6591320900001,2022,March,89,Runnymede-Bloor West Village
-79.25123515,43.7796793200001,2022,March,142,Woburn North
-79.33215992,43.65987261,2022,March,70,South Riverdale
-79.36790417,43.65721718,2022,April,73,Moss Park
-79.3768506599999,43.6723523800001,2022,April,74,North St.James Town
-79.3734549499999,43.6572976900001,2022,April,73,Moss Park
-79.37960001,43.64209686,2022,April,166,St Lawrence-East Bayfront-The Islands
-79.4699109599999,43.63720442,2022,April,87,High Park-Swansea
-79.58380349,43.7468081000001,2022,April,2,Mount Olive-Silverstone-Jamestown
-79.1990769499999,43.80027433,2022,May,146,Malvern East
-79.50924445,43.72344008,2022,May,154,Oakdale-Beverley Heights
-79.3893803,43.65214538,2022,May,78,Kensington-Chinatown
-79.44278975,43.69729598,2022,June,108,Briar Hill-Belgravia
-79.2110468499999,43.76286021,2022,June,141,Golfdale-Cedarbrae-Woburn
-79.4107451199999,43.76070773,2022,June,38,Lansing-Westgate
-79.33151614,43.8014713700001,2022,June,147,L'Amoreaux West
-79.53403138,43.63844241,2022,June,159,Etobicoke City Centre
-79.51658143,43.69382045,2022,June,8,Humber Heights-Westmount
-79.4651579499999,43.70593998,2022,June,31,Yorkdale-Glen Park
-79.31190314,43.6803699600001,2022,July,64,Woodbine Corridor
-79.47147699,43.76782031,2022,July,27,York University Heights
-79.25355602,43.7779233100001,2022,July,156,Bendale-Glen Andrew
-79.38147201,43.6429066200001,2022,July,166,St Lawrence-East Bayfront-The Islands
-79.4027018799999,43.6439201100001,2022,July,164,Wellington Place
-79.2893084899999,43.7010039,2022,July,120,Clairlea-Birchmount
-79.51212106,43.701085,2022,August,113,Weston
-79.50812167,43.7279891800001,2022,August,154,Oakdale-Beverley Heights
-79.25433156,43.6991245500001,2022,August,122,Birchcliffe-Cliffside
-79.44003299,43.76176567,2022,August,38,Lansing-Westgate
-79.44003299,43.76176567,2022,August,38,Lansing-Westgate
-79.48954494,43.74680734,2022,September,27,York University Heights
-79.4038930999999,43.7604366300001,2022,September,153,Avondale
-79.48931103,43.61377308,2022,September,161,Humber Bay Shores
-79.51377459,43.7586795,2022,September,24,Black Creek
-79.55511244,43.7150962100001,2022,September,4,Rexdale-Kipling
-79.25578146,43.7366975900001,2022,September,138,Eglinton East
-79.55511244,43.7150962100001,2022,September,4,Rexdale-Kipling
-79.5391851799999,43.6078356300001,2022,September,20,Alderwood
-79.37478802,43.66081101,2022,October,73,Moss Park
-79.51923547,43.7528655400001,2022,October,25,Glenfield-Jane Heights
-79.51131176,43.6983365400001,2022,October,113,Weston
-79.47147699,43.76782031,2022,October,27,York University Heights
-79.4007817,43.6474382100001,2022,October,164,Wellington Place
-79.33536336,43.6808386800001,2022,October,69,Blake-Jones
-79.22657265,43.7775834400001,2022,October,142,Woburn North
-79.5170711599999,43.75484813,2022,November,25,Glenfield-Jane Heights
-79.29493081,43.8207016100001,2022,November,130,Milliken
-79.4327352299999,43.6404714500001,2022,November,85,South Parkdale
-79.6152031999999,43.7319748100001,2022,November,1,West Humber-Clairville
-79.32976981,43.68160175,2022,December,65,Greenwood-Coxwell
-79.46821933,43.65632622,2022,December,88,High Park North
-79.29217555,43.6960715100001,2022,December,61,Taylor-Massey
-79.20511142,43.76503825,2022,December,135,Morningside
-79.38246743,43.64528606,2022,December,170,Yonge-Bay Corridor
-79.30039226,43.7805032000001,2022,December,118,Tam O'Shanter-Sullivan
