EVENT_UNIQUE_ID,HOOD_158,NEIGHBOURHOOD_158,X,Y,PRIMARY_OFFENCE,REPORT_YEAR,REPORT_MONTH
GO-20179007484,168,Downtown Yonge East,-79.383106732,43.661365624,THEFT UNDER - BICYCLE,2017,June
GO-2017988722,171,Junction-Wallace Emerson,-79.442760869,43.663629214,B&E,2017,June
GO-20179007492,88,High Park North,-79.4751783469999,43.6576262300001,THEFT UNDER - BICYCLE,2017,June
GO-2017991564,98,Rosedale-Moore Park,-79.384630487,43.67179602,THEFT UNDER - BICYCLE,2017,June
GO-20179007477,167,Church-Wellesley,-79.382743988,43.662183799,THEFT UNDER,2017,June
GO-2017994048,167,Church-Wellesley,-79.379902092,43.6699677940001,THEFT UNDER - BICYCLE,2017,June
GO-20179007565,83,Dufferin Grove,-79.4294473369999,43.6529579400001,THEFT UNDER - BICYCLE,2017,June
GO-2017994010,27,York University Heights,-79.505541776,43.7648662510001,THEFT UNDER - BICYCLE,2017,June
GO-20179007499,166,St Lawrence-East Bayfront-The Islands,-79.379133274,43.6403537050001,THEFT UNDER - BICYCLE,2017,June
GO-20179007500,166,St Lawrence-East Bayfront-The Islands,-79.3667596449999,43.6487439530001,THEFT UNDER - BICYCLE,2017,June
GO-20179007507,74,North St.James Town,-79.376850658,43.672352376,THEFT UNDER - BICYCLE,2017,June
GO-2017996129,79,University,-79.404245541,43.6658400480001,POSSESSION PROPERTY OBC UNDER,2017,June
GO-2017996460,74,North St.James Town,-79.37538941,43.6687401770001,THEFT UNDER - BICYCLE,2017,June
GO-20179007519,145,Malvern West,-79.220921151,43.805573183,THEFT UNDER - BICYCLE,2017,June
GO-20179007529,168,Downtown Yonge East,-79.380831674,43.659354245,THEFT UNDER - BICYCLE,2017,June
GO-20179007530,169,Bay-Cloverhill,-79.384402446,43.6628838130001,THEFT UNDER - BICYCLE,2017,June
GO-20179007542,84,Little Portugal,-79.42372378,43.641126016,B&E,2017,June
GO-20179007555,170,Yonge-Bay Corridor,-79.379372115,43.650915802,THEFT UNDER - BICYCLE,2017,June
GO-2017997847,170,Yonge-Bay Corridor,-79.3867440019999,43.656776488,THEFT UNDER - BICYCLE,2017,June
GO-2017998266,165,Harbourfront-CityPlace,-79.3918856339999,43.6376475100001,THEFT UNDER - BICYCLE,2017,June
GO-2017990831,162,West Queen West,-79.41280901,43.6443139340001,B&E,2017,June
GO-2017999555,95,Annex,-79.393843999,43.6751571890001,THEFT OVER - BICYCLE,2017,June
GO-20179007594,173,North Toronto,-79.398993778,43.709577154,THEFT UNDER - BICYCLE,2017,June
GO-20179007604,122,Birchcliffe-Cliffside,-79.256786376,43.6975483000001,THEFT UNDER - BICYCLE,2017,June
GO-20171005665,164,Wellington Place,-79.393158565,43.6463353180001,THEFT UNDER - BICYCLE,2017,June
GO-20179007610,170,Yonge-Bay Corridor,-79.3817728929999,43.6510649420001,THEFT UNDER - BICYCLE,2017,June
GO-20179007621,66,Danforth,-79.324961733,43.686593267,THEFT UNDER - BICYCLE,2017,June
GO-20179007626,168,Downtown Yonge East,-79.378176287,43.6574902090001,THEFT UNDER - BICYCLE,2017,June
GO-20171005130,164,Wellington Place,-79.397471837,43.6458837440001,THEFT OVER - BICYCLE,2017,June
GO-20171005451,170,Yonge-Bay Corridor,-79.3817728929999,43.6510649420001,THEFT UNDER - BICYCLE,2017,June
GO-20171004111,124,Kennedy Park,-79.267928277,43.7321954280001,THEFT UNDER - BICYCLE,2017,June
GO-20179007632,165,Harbourfront-CityPlace,-79.382539835,43.6406075850001,THEFT UNDER - BICYCLE,2017,June
GO-2017999111,170,Yonge-Bay Corridor,-79.384647339,43.650434687,THEFT UNDER - BICYCLE,2017,June
GO-20171005592,170,Yonge-Bay Corridor,-79.381481186,43.654066281,THEFT UNDER - BICYCLE,2017,June
GO-20171005782,64,Woodbine Corridor,-79.3172024789999,43.6790058990001,THEFT UNDER - BICYCLE,2017,June
GO-20179007596,73,Moss Park,-79.373566243,43.6562472100001,THEFT UNDER - BICYCLE,2017,June
GO-20179007644,172,Dovercourt Village,-79.4305133459999,43.664304417,THEFT UNDER - BICYCLE,2017,June
GO-20179007664,95,Annex,-79.4053511499999,43.6663526950001,THEFT UNDER - BICYCLE,2017,June
GO-20179007663,174,South Eglinton-Davisville,-79.395215284,43.696328737,THEFT UNDER - BICYCLE,2017,June
GO-20171007961,79,University,-79.3976188,43.662078733,THEFT UNDER - BICYCLE,2017,June
GO-20179007646,161,Humber Bay Shores,-79.485234882,43.625172945,THEFT UNDER - BICYCLE,2017,June
GO-20171007989,63,The Beaches,-79.309555072,43.6643999830001,THEFT UNDER - BICYCLE,2017,June
GO-20179007639,166,St Lawrence-East Bayfront-The Islands,-79.379133274,43.6403537050001,THEFT UNDER - BICYCLE,2017,June
GO-20179007709,78,Kensington-Chinatown,-79.404796384,43.6526722090001,THEFT UNDER - BICYCLE,2017,June
GO-20179007723,165,Harbourfront-CityPlace,-79.3840049199999,43.6423846480001,THEFT UNDER - BICYCLE,2017,June
GO-20171016006,88,High Park North,-79.4652941639999,43.653531662,THEFT UNDER - BICYCLE,2017,June
GO-20179007751,164,Wellington Place,-79.3928553979999,43.647314582,THEFT UNDER - BICYCLE,2017,June
GO-20171014870,111,Rockcliffe-Smythe,-79.496884393,43.667870082,THEFT UNDER,2017,June
GO-20179007739,27,York University Heights,-79.4700890619999,43.787288409,THEFT UNDER - BICYCLE,2017,June
GO-20171011533,73,Moss Park,-79.3685389,43.653505324,THEFT UNDER - BICYCLE,2017,June
GO-20171018500,170,Yonge-Bay Corridor,-79.383574939,43.647918186,THEFT UNDER - BICYCLE,2017,June
GO-20179007707,170,Yonge-Bay Corridor,-79.380922767,43.6563225840001,THEFT UNDER - BICYCLE,2017,June
GO-20171017612,70,South Riverdale,-79.3425024699999,43.660523228,THEFT UNDER - BICYCLE,2017,June
GO-20179007710,162,West Queen West,-79.404167103,43.6441775110001,THEFT UNDER - BICYCLE,2017,June
GO-20171017174,79,University,-79.396441044,43.6592173760001,THEFT UNDER - BICYCLE,2017,June
GO-20179007694,164,Wellington Place,-79.3960093759999,43.6462371220001,THEFT UNDER,2017,June
GO-20171019457,58,Old East York,-79.334220049,43.696744693,THEFT UNDER - BICYCLE,2017,June
GO-20179007732,56,Leaside-Bennington,-79.370393356,43.6969854540001,THEFT UNDER - BICYCLE,2017,June
GO-20171016284,162,West Queen West,-79.4073440449999,43.641590389,THEFT OF EBIKE UNDER $5000,2017,June
GO-20179007725,78,Kensington-Chinatown,-79.404796384,43.6526722090001,THEFT UNDER - BICYCLE,2017,June
GO-20179007748,168,Downtown Yonge East,-79.3765581,43.656643011,THEFT UNDER - BICYCLE,2017,June
GO-20179007798,69,Blake-Jones,-79.339752689,43.676072608,THEFT UNDER - BICYCLE,2017,June
GO-20179007793,78,Kensington-Chinatown,-79.3988124589999,43.6523823810001,THEFT UNDER - BICYCLE,2017,June
GO-20179007784,164,Wellington Place,-79.3960093759999,43.6462371220001,THEFT UNDER - BICYCLE,2017,June
GO-20179007776,79,University,-79.39703263,43.658478314,THEFT UNDER - BICYCLE,2017,June
GO-20179007777,165,Harbourfront-CityPlace,-79.380196144,43.639957601,THEFT UNDER - BICYCLE,2017,June
GO-20171026896,88,High Park North,-79.476718074,43.658360202,B&E,2017,June
GO-20179007770,165,Harbourfront-CityPlace,-79.384417185,43.639204255,THEFT UNDER,2017,June
GO-20179007761,88,High Park North,-79.467158825,43.6537869480001,THEFT UNDER,2017,June
GO-20179007760,71,Cabbagetown-South St.James Town,-79.375516336,43.6657348570001,THEFT UNDER,2017,June
GO-20179007747,88,High Park North,-79.467158825,43.6537869480001,THEFT UNDER - BICYCLE,2017,June
GO-20179007808,79,University,-79.4014070279999,43.6612962830001,THEFT UNDER,2017,June
GO-20171027313,74,North St.James Town,-79.3765131769999,43.671450339,THEFT OF EBIKE OVER $5000,2017,June
GO-20179007815,70,South Riverdale,-79.3419651,43.662410272,THEFT UNDER - BICYCLE,2017,June
GO-20179007810,85,South Parkdale,-79.43692784,43.6395966040001,THEFT UNDER - BICYCLE,2017,June
GO-20179007807,168,Downtown Yonge East,-79.3780881929999,43.652675882,THEFT UNDER - BICYCLE,2017,June
GO-20179007804,31,Yorkdale-Glen Park,-79.454747332,43.7140806670001,THEFT UNDER - BICYCLE,2017,June
GO-20179007801,74,North St.James Town,-79.3758492709999,43.6664800890001,THEFT UNDER - BICYCLE,2017,June
GO-20179007799,88,High Park North,-79.462781466,43.661242746,THEFT UNDER - BICYCLE,2017,June
GO-20179007835,164,Wellington Place,-79.400633075,43.645727482,THEFT UNDER,2017,June
GO-20171032895,119,Wexford/Maryvale,-79.294698492,43.7625808170001,THEFT UNDER - BICYCLE,2017,June
GO-20179007869,65,Greenwood-Coxwell,-79.3200156469999,43.6731068510001,THEFT UNDER - BICYCLE,2017,June
GO-20179007870,121,Oakridge,-79.2856530559999,43.69762509,THEFT UNDER,2017,June
GO-20179007871,172,Dovercourt Village,-79.4272516569999,43.6627638950001,THEFT UNDER - BICYCLE,2017,June
GO-20179007846,169,Bay-Cloverhill,-79.384402446,43.6628838130001,THEFT UNDER - BICYCLE,2017,June
GO-20179007843,79,University,-79.4030724,43.662858649,THEFT UNDER - BICYCLE,2017,June
GO-20179007817,165,Harbourfront-CityPlace,-79.3900069159999,43.6404935670001,THEFT UNDER - BICYCLE,2017,June
GO-20179007911,164,Wellington Place,-79.393158565,43.6463353180001,THEFT UNDER - BICYCLE,2017,June
GO-20179007896,70,South Riverdale,-79.3467402369999,43.659574729,THEFT UNDER,2017,June
GO-20171038437,164,Wellington Place,-79.404006845,43.6471820990001,THEFT UNDER - BICYCLE,2017,June
GO-20179007824,98,Rosedale-Moore Park,-79.3863354009999,43.673336857,THEFT UNDER - BICYCLE,2017,June
GO-20179007884,86,Roncesvalles,-79.44896425,43.6477289260001,THEFT UNDER - BICYCLE,2017,June
GO-20179007888,78,Kensington-Chinatown,-79.392411932,43.6502956090001,THEFT UNDER - BICYCLE,2017,June
GO-20179007875,120,Clairlea-Birchmount,-79.284928532,43.70516431,THEFT UNDER,2017,June
GO-20179007879,116,Steeles,-79.3218008119999,43.815655914,THEFT UNDER - BICYCLE,2017,June
GO-20179007909,64,Woodbine Corridor,-79.319964575,43.6759633460001,THEFT UNDER,2017,June
GO-20179007825,159,Etobicoke City Centre,-79.534031383,43.63844241,THEFT UNDER,2017,June
GO-20171057201,166,St Lawrence-East Bayfront-The Islands,-79.3707855709999,43.6478303000001,THEFT UNDER,2017,June
GO-20171038770,78,Kensington-Chinatown,-79.3920238319999,43.655688716,THEFT UNDER - BICYCLE,2017,June
GO-20179007908,166,St Lawrence-East Bayfront-The Islands,-79.381472013,43.642906624,THEFT UNDER - BICYCLE,2017,June
GO-20171035882,59,Danforth East York,-79.315879443,43.6928634610001,THEFT OF EBIKE UNDER $5000,2017,June
GO-20171035175,165,Harbourfront-CityPlace,-79.381108948,43.6420534650001,THEFT UNDER,2017,June
GO-20171042026,170,Yonge-Bay Corridor,-79.3837625529999,43.6557097780001,THEFT UNDER - BICYCLE,2017,June
GO-20171043474,162,West Queen West,-79.417446825,43.641170899,B&E,2017,June
GO-20171044624,71,Cabbagetown-South St.James Town,-79.370068815,43.665004502,THEFT UNDER,2017,June
GO-20179007993,73,Moss Park,-79.357829549,43.6542826370001,THEFT UNDER - BICYCLE,2017,June
GO-20171045138,168,Downtown Yonge East,-79.3731023509999,43.652257401,THEFT UNDER,2017,June
GO-20179007969,164,Wellington Place,-79.40199817,43.6476071210001,THEFT UNDER - BICYCLE,2017,June
GO-20179007960,71,Cabbagetown-South St.James Town,-79.371211617,43.6653017140001,THEFT UNDER,2017,June
GO-20179007943,164,Wellington Place,-79.40141006,43.6477033890001,THEFT UNDER,2017,June
GO-20179007975,164,Wellington Place,-79.3988427149999,43.641423027,THEFT UNDER,2017,June
GO-20179007946,56,Leaside-Bennington,-79.376016955,43.6949799450001,THEFT UNDER - BICYCLE,2017,June
GO-20179007941,86,Roncesvalles,-79.4313086459999,43.6421459850001,THEFT UNDER,2017,June
GO-20179007996,166,St Lawrence-East Bayfront-The Islands,-79.3759606419999,43.642651582,THEFT UNDER,2017,June
GO-20179007942,79,University,-79.4014070279999,43.6612962830001,THEFT UNDER - BICYCLE,2017,June
GO-20179007945,85,South Parkdale,-79.425124863,43.640412826,THEFT UNDER - BICYCLE,2017,June
GO-20171043470,27,York University Heights,-79.4664341869999,43.7511828770001,THEFT UNDER - BICYCLE,2017,June
GO-20171045686,164,Wellington Place,-79.4011726809999,43.643806462,THEFT UNDER - BICYCLE,2017,June
GO-20179007927,164,Wellington Place,-79.386106937,43.6473888900001,THEFT UNDER,2017,June
GO-20179007928,25,Glenfield-Jane Heights,-79.515124825,43.7470881450001,THEFT UNDER,2017,June
GO-20171043883,73,Moss Park,-79.3580334279999,43.6547487820001,THEFT UNDER - BICYCLE,2017,June
GO-20179007905,168,Downtown Yonge East,-79.375159802,43.6503562290001,THEFT UNDER,2017,June
GO-20171030741,37,Willowdale West,-79.415282765,43.7786740780001,THEFT UNDER - BICYCLE,2017,June
GO-20171042990,62,East End-Danforth,-79.297897284,43.6890343920001,THEFT UNDER - BICYCLE,2017,June
GO-20179008037,80,Palmerston-Little Italy,-79.414030473,43.6606405200001,THEFT UNDER,2017,June
GO-20179007974,95,Annex,-79.404785138,43.6753514820001,THEFT UNDER - BICYCLE,2017,June
GO-20179008018,73,Moss Park,-79.369303641,43.663986118,THEFT UNDER - BICYCLE,2017,June
GO-20179008026,170,Yonge-Bay Corridor,-79.3858513059999,43.660809477,THEFT UNDER - BICYCLE,2017,June
GO-20179008022,100,Yonge-Eglinton,-79.40142946,43.7123789520001,THEFT UNDER - BICYCLE,2017,June
GO-20179007999,73,Moss Park,-79.357408016,43.656147671,THEFT UNDER - BICYCLE,2017,June
GO-20171050993,156,Bendale-Glen Andrew,-79.251611308,43.7549169150001,THEFT UNDER - BICYCLE,2017,June
GO-20179007970,78,Kensington-Chinatown,-79.3998425999999,43.655723182,THEFT UNDER,2017,June
GO-2017105009,171,Junction-Wallace Emerson,-79.437794615,43.6627763050001,THEFT UNDER - BICYCLE,2017,June
GO-20179008041,168,Downtown Yonge East,-79.3778514859999,43.6582049030001,THEFT UNDER,2017,June
GO-20179008062,62,East End-Danforth,-79.313078639,43.686394471,THEFT UNDER - BICYCLE,2017,June
GO-20171054901,167,Church-Wellesley,-79.379334198,43.665427999,THEFT OF EBIKE UNDER $5000,2017,June
GO-20171039269,165,Harbourfront-CityPlace,-79.385392143,43.6388315090001,THEFT OVER - BICYCLE,2017,June
GO-20179008032,73,Moss Park,-79.369627564,43.6571935540001,THEFT UNDER,2017,June
GO-20179008058,170,Yonge-Bay Corridor,-79.384890211,43.6585045360001,THEFT UNDER - BICYCLE,2017,June
GO-20171050595,95,Annex,-79.400760299,43.669809581,THEFT UNDER - BICYCLE,2017,June
GO-20171050351,88,High Park North,-79.4552950779999,43.65958584,THEFT UNDER - BICYCLE,2017,June
GO-20179008093,78,Kensington-Chinatown,-79.393856076,43.6538169250001,THEFT UNDER - BICYCLE,2017,June
GO-20179008070,105,Lawrence Park North,-79.412386397,43.723745647,THEFT UNDER - BICYCLE,2017,June
GO-20179008065,168,Downtown Yonge East,-79.37925531,43.652433751,THEFT UNDER - BICYCLE,2017,June
GO-20179008064,27,York University Heights,-79.4664341869999,43.7511828770001,THEFT UNDER - BICYCLE,2017,June
GO-20171059025,130,Milliken,-79.2909866049999,43.8060968460001,THEFT UNDER - BICYCLE,2017,June
GO-20179008103,98,Rosedale-Moore Park,-79.3878046259999,43.6726920850001,THEFT UNDER - BICYCLE,2017,June
GO-20171060827,106,Humewood-Cedarvale,-79.4214327559999,43.686066442,THEFT OF EBIKE UNDER $5000,2017,June
GO-20171057791,172,Dovercourt Village,-79.429555254,43.6635631360001,THEFT UNDER - BICYCLE,2017,June
GO-20171059124,170,Yonge-Bay Corridor,-79.390490959,43.659852653,THEFT UNDER - BICYCLE,2017,June
GO-20171058362,168,Downtown Yonge East,-79.375159802,43.6503562290001,THEFT UNDER - BICYCLE,2017,June
GO-20179008077,168,Downtown Yonge East,-79.3744297759999,43.6552514690001,THEFT UNDER - BICYCLE,2017,June
GO-20179008112,78,Kensington-Chinatown,-79.3933092899999,43.658728583,THEFT UNDER - BICYCLE,2017,June
GO-20171055702,65,Greenwood-Coxwell,-79.3269194009999,43.671180861,THEFT UNDER,2017,June
GO-20179008080,84,Little Portugal,-79.426369296,43.6469888190001,THEFT UNDER - BICYCLE,2017,June
GO-20179008108,73,Moss Park,-79.36646647,43.6533064130001,THEFT UNDER - BICYCLE,2017,June
GO-20179008105,170,Yonge-Bay Corridor,-79.3858513059999,43.660809477,THEFT UNDER - BICYCLE,2017,June
GO-20179008124,95,Annex,-79.409778578,43.66849216,THEFT UNDER - BICYCLE,2017,June
GO-20179008125,149,Parkwoods-O'Connor Hills,-79.3135323779999,43.7529996860001,THEFT UNDER - BICYCLE,2017,June
GO-20179008123,164,Wellington Place,-79.392084347,43.648845179,THEFT UNDER - BICYCLE,2017,June
GO-20179008119,65,Greenwood-Coxwell,-79.327618473,43.6807504860001,THEFT UNDER - BICYCLE,2017,June
GO-20179008162,172,Dovercourt Village,-79.4258035509999,43.662323391,THEFT UNDER - BICYCLE,2017,June
GO-20171067625,46,Pleasant View,-79.329968072,43.7870764690001,THEFT UNDER,2017,June
GO-20171065898,149,Parkwoods-O'Connor Hills,-79.31649665,43.7507095820001,THEFT UNDER - BICYCLE,2017,June
GO-20171064865,149,Parkwoods-O'Connor Hills,-79.31649665,43.7507095820001,THEFT UNDER - BICYCLE,2017,June
GO-20171052422,149,Parkwoods-O'Connor Hills,-79.3135323779999,43.7529996860001,THEFT UNDER - BICYCLE,2017,June
GO-20171065959,67,Playter Estates-Danforth,-79.359420079,43.6770056560001,THEFT UNDER - BICYCLE,2017,June
GO-20171065399,34,Bathurst Manor,-79.451618685,43.762227264,THEFT OF MOTOR VEHICLE,2017,June
GO-20171065123,79,University,-79.396441044,43.6592173760001,THEFT UNDER - BICYCLE,2017,June
GO-20179008150,90,Junction Area,-79.4637846099999,43.666623572,THEFT UNDER - BICYCLE,2017,June
GO-20179008156,71,Cabbagetown-South St.James Town,-79.368670607,43.6678423870001,THEFT OF EBIKE UNDER $5000,2017,June
GO-20179008200,167,Church-Wellesley,-79.383288264,43.6635160700001,THEFT UNDER - BICYCLE,2017,June
GO-20179008202,32,Englemount-Lawrence,-79.438368832,43.717316759,THEFT UNDER - BICYCLE,2017,June
GO-20179008132,113,Weston,-79.5177866499999,43.700594304,THEFT UNDER - BICYCLE,2017,June
GO-20179008240,165,Harbourfront-CityPlace,-79.385392143,43.6388315090001,THEFT UNDER - BICYCLE,2017,June
GO-20171075000,169,Bay-Cloverhill,-79.3867529729999,43.667783887,THEFT UNDER - BICYCLE,2017,June
GO-20179008256,1,West Humber-Clairville,-79.598294579,43.7385329100001,THEFT UNDER - BICYCLE,2017,June
GO-20179008257,169,Bay-Cloverhill,-79.389498056,43.6652255480001,THEFT UNDER - BICYCLE,2017,June
GO-20171071694,79,University,-79.3969546119999,43.664428838,THEFT UNDER - BICYCLE,2017,June
GO-20171058075,172,Dovercourt Village,-79.420245305,43.663165071,THEFT UNDER - BICYCLE,2017,June
GO-20171073249,73,Moss Park,-79.371249351,43.653642034,THEFT UNDER - BICYCLE,2017,June
GO-20179008199,164,Wellington Place,-79.3978707809999,43.6476444830001,THEFT UNDER - BICYCLE,2017,June
GO-20179008198,165,Harbourfront-CityPlace,-79.380196144,43.639957601,THEFT UNDER - BICYCLE,2017,June
GO-20179008225,7,Willowridge-Martingrove-Richview,-79.5402402999999,43.687523915,THEFT UNDER - BICYCLE,2017,June
GO-20171073577,167,Church-Wellesley,-79.381521286,43.6684536670001,THEFT UNDER - BICYCLE,2017,June
GO-20171076279,170,Yonge-Bay Corridor,-79.383830468,43.6485558680001,THEFT UNDER - BICYCLE,2017,June
GO-20179008294,163,Fort York-Liberty Village,-79.415913613,43.639015957,THEFT UNDER - BICYCLE,2017,June
GO-20179008314,168,Downtown Yonge East,-79.3765140579999,43.652602739,THEFT UNDER - BICYCLE,2017,June
GO-20171079810,166,St Lawrence-East Bayfront-The Islands,-79.3728176129999,43.647500716,THEFT UNDER - BICYCLE,2017,June
GO-20179008321,167,Church-Wellesley,-79.381565635,43.666046844,THEFT UNDER - BICYCLE,2017,June
GO-20179008206,168,Downtown Yonge East,-79.379355173,43.6541900130001,THEFT UNDER - BICYCLE,2017,June
GO-20171079314,152,East Willowdale,-79.394633003,43.7789916150001,THEFT UNDER - BICYCLE,2017,June
GO-20179008270,169,Bay-Cloverhill,-79.3837023899999,43.6612460370001,THEFT UNDER - BICYCLE,2017,June
GO-20179008308,152,East Willowdale,-79.4061016319999,43.764620016,THEFT UNDER - BICYCLE,2017,June
GO-20179008298,92,Corso Italia-Davenport,-79.45675388,43.6800579690001,THEFT UNDER - BICYCLE,2017,June
GO-20171081715,70,South Riverdale,-79.347116129,43.660475359,THEFT UNDER - BICYCLE,2017,June
GO-20179008307,68,North Riverdale,-79.347341614,43.67845436,THEFT UNDER - BICYCLE,2017,June
GO-20179008323,170,Yonge-Bay Corridor,-79.3837023899999,43.6612460370001,THEFT UNDER - BICYCLE,2017,June
GO-20171085628,59,Danforth East York,-79.3162251969999,43.6923902350001,THEFT UNDER - BICYCLE,2017,June
GO-20179008332,70,South Riverdale,-79.35289985,43.6604885250001,THEFT UNDER - BICYCLE,2017,June
GO-20171087724,122,Birchcliffe-Cliffside,-79.255621874,43.70817795,B&E,2017,June
GO-20171068267,138,Eglinton East,-79.237284476,43.7366711060001,THEFT UNDER - BICYCLE,2017,June
GO-20179008344,90,Junction Area,-79.475734269,43.666800833,THEFT UNDER - BICYCLE,2017,June
GO-20179008343,113,Weston,-79.5098887619999,43.705485514,THEFT UNDER - BICYCLE,2017,June
GO-20179008348,164,Wellington Place,-79.400093435,43.6444477910001,THEFT UNDER - BICYCLE,2017,June
GO-20179008349,168,Downtown Yonge East,-79.37925531,43.652433751,THEFT UNDER - BICYCLE,2017,June
GO-20179008359,166,St Lawrence-East Bayfront-The Islands,-79.380577495,43.646414592,THEFT UNDER,2017,June
GO-20171084404,172,Dovercourt Village,-79.4281514529999,43.6679479960001,THEFT UNDER - BICYCLE,2017,June
GO-20179008350,95,Annex,-79.3885834549999,43.672188916,THEFT UNDER - BICYCLE,2017,June
GO-20179008283,163,Fort York-Liberty Village,-79.415931695,43.639061005,THEFT UNDER,2017,June
GO-20179008290,84,Little Portugal,-79.42372378,43.641126016,THEFT UNDER - BICYCLE,2017,June
GO-20179008369,168,Downtown Yonge East,-79.375720837,43.6516945060001,THEFT UNDER - BICYCLE,2017,June
GO-20171092714,171,Junction-Wallace Emerson,-79.4430417419999,43.6592164960001,THEFT FROM MOTOR VEHICLE UNDER,2017,June
GO-20171095659,142,Woburn North,-79.2358078829999,43.770606812,THEFT UNDER - BICYCLE,2017,June
GO-20179008375,78,Kensington-Chinatown,-79.4016550649999,43.652156345,THEFT UNDER,2017,June
GO-20179008435,80,Palmerston-Little Italy,-79.417903012,43.655239538,THEFT UNDER - BICYCLE,2017,June
GO-20179008402,67,Playter Estates-Danforth,-79.348906013,43.6826890660001,THEFT UNDER - BICYCLE,2017,June
GO-20179008422,57,Broadview North,-79.356194267,43.689098524,THEFT UNDER - BICYCLE,2017,June
GO-20179008458,170,Yonge-Bay Corridor,-79.3799703459999,43.654056612,THEFT UNDER - BICYCLE,2017,June
GO-20171092064,36,Newtonbrook West,-79.418950514,43.7809583800001,THEFT UNDER,2017,June
GO-20179008443,19,Long Branch,-79.546261971,43.59082126,THEFT UNDER - BICYCLE,2017,June
GO-20171091245,111,Rockcliffe-Smythe,-79.492615411,43.670867103,B&E,2017,June
GO-20179008426,73,Moss Park,-79.366949494,43.656493809,THEFT UNDER,2017,June
GO-20179008472,73,Moss Park,-79.3694704169999,43.6509954160001,THEFT UNDER - BICYCLE,2017,June
GO-20179008478,169,Bay-Cloverhill,-79.3855286039999,43.6647191770001,THEFT UNDER - BICYCLE,2017,June
GO-20179008503,83,Dufferin Grove,-79.428182646,43.6532212710001,THEFT UNDER - BICYCLE,2017,June
GO-20179008542,166,St Lawrence-East Bayfront-The Islands,-79.3759606419999,43.642651582,THEFT UNDER - BICYCLE,2017,June
GO-20179008513,164,Wellington Place,-79.392084347,43.648845179,THEFT UNDER - BICYCLE,2017,June
GO-20179008512,12,Markland Wood,-79.5634825669999,43.630033245,THEFT UNDER,2017,June
GO-20179008540,19,Long Branch,-79.545639848,43.58974577,B&E W'INTENT,2017,June
GO-20179008551,95,Annex,-79.393077505,43.6707471620001,THEFT UNDER - BICYCLE,2017,June
GO-20179008555,164,Wellington Place,-79.3928553979999,43.647314582,THEFT UNDER - BICYCLE,2017,June
GO-20179008552,101,Forest Hill South,-79.4130049239999,43.6894248940001,THEFT UNDER - BICYCLE,2017,June
GO-20179008463,165,Harbourfront-CityPlace,-79.382539835,43.6406075850001,THEFT UNDER - BICYCLE,2017,June
GO-20179008474,166,St Lawrence-East Bayfront-The Islands,-79.381108948,43.6420534650001,THEFT UNDER - BICYCLE,2017,June
GO-20179008557,169,Bay-Cloverhill,-79.387709195,43.6692089690001,THEFT UNDER - BICYCLE,2017,June
GO-20171103727,86,Roncesvalles,-79.44896425,43.6477289260001,THEFT UNDER,2017,June
GO-20179008556,78,Kensington-Chinatown,-79.390663617,43.6524059230001,THEFT UNDER - BICYCLE,2017,June
GO-20179008565,69,Blake-Jones,-79.342389028,43.672962855,THEFT UNDER - BICYCLE,2017,June
GO-20179008519,60,Woodbine-Lumsden,-79.312274379,43.6952903170001,THEFT UNDER - BICYCLE,2017,June
GO-20179008531,168,Downtown Yonge East,-79.3799095269999,43.6571044980001,THEFT UNDER - BICYCLE,2017,June
GO-20179008623,168,Downtown Yonge East,-79.3824012969999,43.6613682400001,THEFT UNDER - BICYCLE,2017,June
GO-20171080219,20,Alderwood,-79.548575882,43.610731249,THEFT UNDER - BICYCLE,2017,June
GO-20179008442,83,Dufferin Grove,-79.4380367489999,43.65454835,THEFT UNDER - BICYCLE,2017,June
GO-20171103091,163,Fort York-Liberty Village,-79.415931695,43.639061005,B&E,2017,June
GO-20179008456,83,Dufferin Grove,-79.439415986,43.6529438850001,THEFT UNDER - BICYCLE,2017,June
GO-20179008564,78,Kensington-Chinatown,-79.398277075,43.655657295,THEFT UNDER - BICYCLE,2017,June
GO-20171110260,167,Church-Wellesley,-79.380107424,43.6636911210001,THEFT UNDER - BICYCLE,2017,June
GO-20179008653,163,Fort York-Liberty Village,-79.405409339,43.6361628930001,THEFT UNDER - BICYCLE,2017,June
GO-20171109783,105,Lawrence Park North,-79.4048742689999,43.7327590570001,THEFT UNDER - BICYCLE,2017,June
GO-20171090381,25,Glenfield-Jane Heights,-79.5016026019999,43.742827478,THEFT OF EBIKE UNDER $5000,2017,June
GO-20171111078,27,York University Heights,-79.494854527,43.7489798010001,SUSPICIOUS INCIDENT,2017,June
GO-20179008600,73,Moss Park,-79.366859072,43.651085541,THEFT UNDER - BICYCLE,2017,June
GO-20179008575,165,Harbourfront-CityPlace,-79.399278266,43.6390930530001,THEFT UNDER - BICYCLE,2017,June
GO-20179008578,70,South Riverdale,-79.3326128579999,43.672374043,THEFT UNDER - BICYCLE,2017,June
GO-20179008640,73,Moss Park,-79.369627564,43.6571935540001,THEFT UNDER - BICYCLE,2017,June
GO-20179008604,73,Moss Park,-79.369713646,43.6617748560001,THEFT UNDER - BICYCLE,2017,June
GO-20179008625,83,Dufferin Grove,-79.4452149369999,43.657827938,THEFT UNDER - BICYCLE,2017,June
