X,Y,OBJECTID,EVENT_UNIQUE_ID,REPORT_DATE,OCC_DATE,REPORT_YEAR,REPORT_MONTH,REPORT_DAY,REPORT_DOY,REPORT_DOW,REPORT_HOUR,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOY,OCC_DOW,OCC_HOUR,DIVISION,LOCATION_TYPE,PREMISES_TYPE,UCR_CODE,UCR_EXT,OFFENCE,MCI_CATEGORY,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84
-79.347900952,43.6660598140001,9178,GO-20212325029,2021/12/03 05:00:00+00,2021/12/02 05:00:00+00,2021,December,3,337,Friday    ,11,2021,December,2,336,Thursday  ,13,D55,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2130,210,Theft Over,Theft Over,70,South Riverdale,70,South Riverdale (70),-79.3479009522636,43.6660598137329
-79.418130508,43.680378605,9179,GO-20212332255,2021/12/03 05:00:00+00,2021/12/02 05:00:00+00,2021,December,3,337,Friday    ,18,2021,December,2,336,Thursday  ,10,D13,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,94,Wychwood,94,Wychwood (94),-79.4181305080448,43.6803786047698
-85.488743885,0.0,9180,GO-20212317423,2021/12/03 05:00:00+00,2021/11/27 05:00:00+00,2021,December,3,337,Friday    ,19,2021,November,27,331,Saturday  ,0,D32,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,NSA,NSA,NSA,NSA,-85.4887438847069,0
-79.374629854,43.650468066,9181,GO-20212339234,2021/12/04 05:00:00+00,2021/11/14 05:00:00+00,2021,December,4,338,Saturday  ,17,2021,November,14,318,Sunday    ,23,D51,"Religious Facilities (Synagogue, Church, Convent, Mosque)",Other,2130,210,Theft Over,Theft Over,168,Downtown Yonge East,75,Church-Yonge Corridor (75),-79.3746298535819,43.6504680662045
-79.3931238069999,43.7899231490001,9182,GO-20212339274,2021/12/04 05:00:00+00,2021/11/27 05:00:00+00,2021,December,4,338,Saturday  ,17,2021,November,27,331,Saturday  ,0,D32,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,2130,200,Theft From Mail / Bag / Key,Theft Over,50,Newtonbrook East,50,Newtonbrook East (50),-79.3931238072043,43.7899231487607
-79.4301692499999,43.7209361760001,9183,GO-20212335680,2021/12/04 05:00:00+00,2021/11/20 05:00:00+00,2021,December,4,338,Saturday  ,5,2021,November,20,324,Saturday  ,0,D32,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,32,Englemount-Lawrence,32,Englemount-Lawrence (32),-79.4301692501805,43.7209361763867
-79.291460587,43.7269901430001,9184,GO-20212325232,2021/12/04 05:00:00+00,2021/10/13 04:00:00+00,2021,December,4,338,Saturday  ,10,2021,October,13,286,Wednesday ,0,D41,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,119,Wexford/Maryvale,119,Wexford/Maryvale (119),-79.2914605869849,43.7269901432566
-79.377102738,43.681983647,9185,GO-20212346495,2021/12/05 05:00:00+00,2021/11/27 05:00:00+00,2021,December,5,339,Sunday    ,18,2021,November,27,331,Saturday  ,12,D53,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,98,Rosedale-Moore Park,98,Rosedale-Moore Park (98),-79.3771027382807,43.6819836467573
-79.456910971,43.660640099,9186,GO-20212346925,2021/12/05 05:00:00+00,2021/12/03 05:00:00+00,2021,December,5,339,Sunday    ,20,2021,December,3,337,Friday    ,21,D11,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,200,Theft From Mail / Bag / Key,Theft Over,88,High Park North,88,High Park North (88),-79.4569109714614,43.6606400991749
-79.390795713,43.801987544,9187,GO-20212321933,2021/12/06 05:00:00+00,2021/11/20 05:00:00+00,2021,December,6,340,Monday    ,9,2021,November,20,324,Saturday  ,18,D33,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,49,Bayview Woods-Steeles,49,Bayview Woods-Steeles (49),-79.3907957127895,43.8019875438222
-79.380755468,43.6521200970001,9188,GO-20212359020,2021/12/07 05:00:00+00,2021/12/07 05:00:00+00,2021,December,7,341,Tuesday   ,15,2021,December,7,341,Tuesday   ,15,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2133,200,Theft Over - Shoplifting,Theft Over,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),-79.3807554676371,43.6521200974952
-79.396634864,43.649431071,9189,GO-20212360441,2021/12/07 05:00:00+00,2021/11/04 04:00:00+00,2021,December,7,341,Tuesday   ,17,2021,November,4,308,Thursday  ,20,D52,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.3966348636873,43.6494310712915
-79.54652621,43.7702866180001,9190,GO-20212362224,2021/12/07 05:00:00+00,2021/12/07 05:00:00+00,2021,December,7,341,Tuesday   ,22,2021,December,7,341,Tuesday   ,22,D31,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2130,210,Theft Over,Theft Over,21,Humber Summit,21,Humber Summit (21),-79.5465262099962,43.7702866183688
-79.338748844,43.6685343120001,9191,GO-20212356144,2021/12/07 05:00:00+00,2021/12/02 05:00:00+00,2021,December,7,341,Tuesday   ,6,2021,December,2,336,Thursday  ,16,D55,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,70,South Riverdale,70,South Riverdale (70),-79.338748843932,43.6685343120067
-79.371263966,43.7703514350001,9192,GO-20212368177,2021/12/08 05:00:00+00,2021/12/08 05:00:00+00,2021,December,8,342,Wednesday ,19,2021,December,8,342,Wednesday ,19,D33,Convenience Stores,Commercial,2133,200,Theft Over - Shoplifting,Theft Over,52,Bayview Village,52,Bayview Village (52),-79.3712639657377,43.7703514351632
-79.499772579,43.616443325,9193,GO-20212364265,2021/12/08 05:00:00+00,2019/06/08 04:00:00+00,2021,December,8,342,Wednesday ,9,2019,June,8,159,Saturday  ,12,D22,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,160,Mimico-Queensway,17,Mimico (includes Humber Bay Shores) (17),-79.4997725794308,43.6164433253131
-79.589228815,43.741087728,9194,GO-20212363326,2021/12/08 05:00:00+00,2021/12/07 05:00:00+00,2021,December,8,342,Wednesday ,6,2021,December,7,341,Tuesday   ,21,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.5892288146999,43.7410877284874
-79.5533467559999,43.740621956,9195,GO-20212972164,2021/12/09 05:00:00+00,2021/10/30 04:00:00+00,2021,December,9,343,Thursday  ,13,2021,October,30,303,Saturday  ,22,D23,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,3,Thistletown-Beaumond Heights,3,Thistletown-Beaumond Heights (3),-79.5533467560268,43.7406219560186
-79.4596386539999,43.7267998040001,9196,GO-20212360425,2021/12/10 05:00:00+00,2021/11/26 05:00:00+00,2021,December,10,344,Friday    ,8,2021,November,26,330,Friday    ,21,D32,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,200,Theft From Mail / Bag / Key,Theft Over,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31),-79.4596386541079,43.7267998039106
-79.336313336,43.8040795540001,9197,GO-20212462423,2021/12/10 05:00:00+00,2021/12/08 05:00:00+00,2021,December,10,344,Friday    ,18,2021,December,8,342,Wednesday ,1,D33,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,48,Hillcrest Village,48,Hillcrest Village (48),-79.3363133359251,43.8040795539208
-79.373070016,43.6466549670001,9198,GO-20212382397,2021/12/10 05:00:00+00,2021/11/23 05:00:00+00,2021,December,10,344,Friday    ,18,2021,November,23,327,Tuesday   ,18,D51,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,166,St Lawrence-East Bayfront-The Islands,77,Waterfront Communities-The Island (77),-79.373070016185,43.6466549666195
-79.3928553979999,43.647314582,9199,GO-20212379310,2021/12/10 05:00:00+00,2021/12/02 05:00:00+00,2021,December,10,344,Friday    ,10,2021,December,2,336,Thursday  ,12,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,164,Wellington Place,77,Waterfront Communities-The Island (77),-79.3928553978209,43.6473145822947
-79.42148423,43.687711586,9200,GO-20212383425,2021/12/10 05:00:00+00,2020/05/01 04:00:00+00,2021,December,10,344,Friday    ,20,2020,May,1,122,Friday    ,12,D13,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,106,Humewood-Cedarvale,106,Humewood-Cedarvale (106),-79.4214842302818,43.6877115864701
-79.187934828,43.799149798,9201,GO-20212379242,2021/12/10 05:00:00+00,2021/12/05 05:00:00+00,2021,December,10,344,Friday    ,11,2021,December,5,339,Sunday    ,6,D42,"Construction Site (Warehouse, Trailer, Shed)",Commercial,2130,210,Theft Over,Theft Over,143,West Rouge,131,Rouge (131),-79.1879348275851,43.7991497982264
-79.397484752,43.689694192,9202,GO-20212387113,2021/12/11 05:00:00+00,2021/12/05 05:00:00+00,2021,December,11,345,Saturday  ,15,2021,December,5,339,Sunday    ,0,D53,"Apartment (Rooming House, Condo)",Apartment,2130,215,Theft Over - Bicycle,Theft Over,97,Yonge-St.Clair,97,Yonge-St.Clair (97),-79.3974847521721,43.6896941922119
-79.41225697,43.7694077360001,9203,GO-20212446424,2021/12/11 05:00:00+00,2021/12/11 05:00:00+00,2021,December,11,345,Saturday  ,19,2021,December,11,345,Saturday  ,17,D32,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,151,Yonge-Doris,51,Willowdale East (51),-79.4122569704383,43.7694077363877
-79.358492112,43.760643896,9204,GO-20212387217,2021/12/11 05:00:00+00,2021/12/11 05:00:00+00,2021,December,11,345,Saturday  ,14,2021,December,11,345,Saturday  ,11,D33,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,40,St.Andrew-Windfields,40,St.Andrew-Windfields (40),-79.3584921117992,43.7606438957623
-79.429825342,43.649578375,9205,GO-20212396670,2021/12/12 05:00:00+00,2021/12/12 05:00:00+00,2021,December,12,346,Sunday    ,21,2021,December,12,346,Sunday    ,19,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,84,Little Portugal,84,Little Portugal (84),-79.4298253416354,43.6495783747694
-79.350673864,43.7878641930001,9206,GO-20212399441,2021/12/13 05:00:00+00,2021/12/12 05:00:00+00,2021,December,13,347,Monday    ,11,2021,December,12,346,Sunday    ,9,D33,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,47,Don Valley Village,47,Don Valley Village (47),-79.3506738639355,43.7878641929783
-79.398371224,43.6402967970001,9207,GO-20212398878,2021/12/13 05:00:00+00,2021/12/13 05:00:00+00,2021,December,13,347,Monday    ,8,2021,December,13,347,Monday    ,8,D14,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,165,Harbourfront-CityPlace,77,Waterfront Communities-The Island (77),-79.3983712235272,43.64029679725
-79.4771233709999,43.7474686890001,9208,GO-20212409857,2021/12/14 05:00:00+00,2021/12/07 05:00:00+00,2021,December,14,348,Tuesday   ,17,2021,December,7,341,Tuesday   ,0,D31,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,155,Downsview,26,Downsview-Roding-CFB (26),-79.4771233708976,43.7474686891304
-79.491689031,43.7572238550001,9209,GO-20212416867,2021/12/15 05:00:00+00,2021/12/15 05:00:00+00,2021,December,15,349,Wednesday ,17,2021,December,15,349,Wednesday ,10,D31,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,27,York University Heights,27,York University Heights (27),-79.4916890306896,43.7572238554207
-79.452117001,43.7023454380001,9210,GO-20212388577,2021/12/15 05:00:00+00,2021/11/16 05:00:00+00,2021,December,15,349,Wednesday ,17,2021,November,16,320,Tuesday   ,2,D13,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,108,Briar Hill-Belgravia,108,Briar Hill-Belgravia (108),-79.4521170014983,43.7023454377395
-79.444432354,43.750740744,9211,GO-20212412555,2021/12/15 05:00:00+00,2021/11/22 05:00:00+00,2021,December,15,349,Wednesday ,6,2021,November,22,326,Monday    ,10,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,33,Clanton Park,33,Clanton Park (33),-79.4444323539882,43.7507407437492
-79.410757129,43.7580830900001,9212,GO-20212410350,2021/12/15 05:00:00+00,2021/09/27 04:00:00+00,2021,December,15,349,Wednesday ,1,2021,September,27,270,Monday    ,0,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,38,Lansing-Westgate,38,Lansing-Westgate (38),-79.4107571291275,43.7580830896928
-79.3880147679999,43.6699682350001,9213,GO-20212412515,2021/12/15 05:00:00+00,2021/12/04 05:00:00+00,2021,December,15,349,Wednesday ,12,2021,December,4,338,Saturday  ,19,D53,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,211,Theft Over - Distraction,Theft Over,95,Annex,95,Annex (95),-79.3880147675701,43.6699682345705
-79.3858513059999,43.660809477,9214,GO-20212414619,2021/12/15 05:00:00+00,2021/10/15 04:00:00+00,2021,December,15,349,Wednesday ,11,2021,October,15,288,Friday    ,14,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),-79.3858513056889,43.6608094770709
-79.470581454,43.771434565,9215,GO-20212414848,2021/12/15 05:00:00+00,2021/12/06 05:00:00+00,2021,December,15,349,Wednesday ,12,2021,December,6,340,Monday    ,16,D32,"Construction Site (Warehouse, Trailer, Shed)",Commercial,2130,210,Theft Over,Theft Over,27,York University Heights,27,York University Heights (27),-79.4705814540314,43.7714345653125
-79.2846139819999,43.78611662,9216,GO-20212425781,2021/12/16 05:00:00+00,2021/12/02 05:00:00+00,2021,December,16,350,Thursday  ,22,2021,December,2,336,Thursday  ,16,D42,"Construction Site (Warehouse, Trailer, Shed)",Commercial,2130,210,Theft Over,Theft Over,128,Agincourt South-Malvern West,128,Agincourt South-Malvern West (128),-79.2846139815271,43.7861166200686
-79.353698201,43.7602815170001,9217,GO-20212422238,2021/12/16 05:00:00+00,2021/12/13 05:00:00+00,2021,December,16,350,Thursday  ,12,2021,December,13,347,Monday    ,21,D33,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,40,St.Andrew-Windfields,40,St.Andrew-Windfields (40),-79.3536982005422,43.7602815167294
-79.5209945349999,43.765089903,9218,GO-20212420385,2021/12/16 05:00:00+00,2021/12/13 05:00:00+00,2021,December,16,350,Thursday  ,7,2021,December,13,347,Monday    ,20,D31,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,24,Black Creek,24,Black Creek (24),-79.5209945348323,43.7650899027899
-79.423405636,43.7230875820001,9219,GO-20212425496,2021/12/16 05:00:00+00,2021/12/16 05:00:00+00,2021,December,16,350,Thursday  ,21,2021,December,16,350,Thursday  ,20,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,39,Bedford Park-Nortown,39,Bedford Park-Nortown (39),-79.4234056362832,43.7230875823093
