EVENT_UNIQUE_ID,HOOD_158,NEIGHBOURHOOD_158,X,Y,REPORT_YEAR,REPORT_MONTH,OFFENCE,MCI_CATEGORY
GO-2016100075,10,Princess-Rosethorn,-79.5607973049999,43.6727334600001,2016,January,Robbery - Swarming,Robbery
GO-201697238,30,Brookhaven-Amesbury,-79.4780584059999,43.708653075,2016,January,Robbery - Taxi,Robbery
GO-2016101333,81,Trinity-Bellwoods,-79.423333207,43.6471732850001,2016,January,Robbery - Business,Robbery
GO-2016101298,27,York University Heights,-79.488169864,43.752017621,2016,January,Robbery - Business,Robbery
GO-201697865,61,Taylor-Massey,-79.2926821189999,43.6902175800001,2016,January,Robbery - Purse Snatch,Robbery
GO-2016101843,164,Wellington Place,-79.391282039,43.643415041,2016,January,Robbery - Home Invasion,Robbery
GO-2016102065,73,Moss Park,-79.368074887,43.6552211690001,2016,January,Robbery With Weapon,Robbery
GO-2016102823,2,Mount Olive-Silverstone-Jamestown,-79.584240388,43.751157064,2016,January,Robbery - Taxi,Robbery
GO-2016102562,167,Church-Wellesley,-79.380583071,43.666269325,2016,January,Robbery With Weapon,Robbery
GO-2016104513,2,Mount Olive-Silverstone-Jamestown,-79.58437608,43.747987149,2016,January,Robbery With Weapon,Robbery
GO-2016106842,147,L'Amoreaux West,-79.3221073829999,43.796740766,2016,January,Robbery - Purse Snatch,Robbery
GO-2016106758,24,Black Creek,-79.522520884,43.7712362550001,2016,January,Robbery - Business,Robbery
GO-2016107760,172,Dovercourt Village,-79.420929169,43.6700057300001,2016,January,Robbery - Business,Robbery
GO-2016107620,32,Englemount-Lawrence,-79.446463819,43.723093921,2016,January,Robbery - Delivery Person,Robbery
GO-2016110557,136,West Hill,-79.186862402,43.7706065520001,2016,January,Robbery - Financial Institute,Robbery
GO-2016114082,126,Dorset Park,-79.274800468,43.745711074,2016,January,Robbery - Mugging,Robbery
GO-2016113494,21,Humber Summit,-79.5634105939999,43.7508116880001,2016,January,Robbery - Mugging,Robbery
GO-2016113394,21,Humber Summit,-79.5634105939999,43.7508116880001,2016,January,Robbery - Mugging,Robbery
GO-2016108989,144,Morningside Heights,-79.2371336849999,43.8142117510001,2016,January,Robbery - Mugging,Robbery
GO-2016108507,36,Newtonbrook West,-79.415998035,43.7816314770001,2016,January,Robbery - Mugging,Robbery
GO-2016108019,32,Englemount-Lawrence,-79.434596066,43.731222222,2016,January,Robbery With Weapon,Robbery
GO-2016111074,40,St.Andrew-Windfields,-79.401695471,43.752151295,2016,January,Robbery - Financial Institute,Robbery
GO-2016108960,159,Etobicoke City Centre,-79.529549607,43.6438792710001,2016,January,Robbery With Weapon,Robbery
GO-2016120462,79,University,-79.3968100829999,43.6601426070001,2016,January,Robbery - Mugging,Robbery
GO-2016118784,46,Pleasant View,-79.329922547,43.775591019,2016,January,Robbery - Financial Institute,Robbery
GO-2016119535,1,West Humber-Clairville,-79.6220213129999,43.7468697850001,2016,January,Robbery - Mugging,Robbery
GO-2016115163,32,Englemount-Lawrence,-79.435059273,43.7316618900001,2016,January,Robbery With Weapon,Robbery
GO-2016115479,110,Keelesdale-Eglinton West,-79.4678577179999,43.6819535000001,2016,January,Robbery - Business,Robbery
GO-2016117250,62,East End-Danforth,-79.3011778709999,43.678120424,2016,January,Robbery With Weapon,Robbery
GO-2016116893,2,Mount Olive-Silverstone-Jamestown,-79.58437608,43.747987149,2016,January,Robbery - Other,Robbery
GO-2016114548,25,Glenfield-Jane Heights,-79.5177280949999,43.7572287130001,2016,January,Robbery - Mugging,Robbery
GO-2016114553,39,Bedford Park-Nortown,-79.432601222,43.731496098,2016,January,Robbery With Weapon,Robbery
GO-2016114516,116,Steeles,-79.324436036,43.819637363,2016,January,Robbery With Weapon,Robbery
GO-2016114723,168,Downtown Yonge East,-79.381744999,43.659595503,2016,January,Robbery - Mugging,Robbery
GO-2016122755,2,Mount Olive-Silverstone-Jamestown,-79.591940268,43.7453232770001,2016,January,Robbery With Weapon,Robbery
GO-2016120824,24,Black Creek,-79.519685177,43.765902619,2016,January,Robbery - Swarming,Robbery
GO-2016125285,22,Humbermede,-79.564411905,43.747304371,2016,January,Robbery - Mugging,Robbery
GO-2016125651,24,Black Creek,-79.5228450549999,43.772988544,2016,January,Robbery With Weapon,Robbery
GO-2016104002,10,Princess-Rosethorn,-79.5607973049999,43.6727334600001,2016,January,Robbery - Swarming,Robbery
GO-2016126393,53,Henry Farm,-79.347037442,43.775100954,2016,January,Robbery - Vehicle Jacking,Robbery
GO-2016126906,22,Humbermede,-79.552312743,43.7499385770001,2016,January,Robbery - Mugging,Robbery
GO-2016123848,98,Rosedale-Moore Park,-79.385826921,43.6719712070001,2016,January,Robbery - Mugging,Robbery
GO-2016123864,47,Don Valley Village,-79.3437191359999,43.775828505,2016,January,Robbery - Financial Institute,Robbery
GO-2016124411,85,South Parkdale,-79.429034181,43.641669979,2016,January,Robbery - Home Invasion,Robbery
GO-2016131583,24,Black Creek,-79.519685177,43.765902619,2016,January,Robbery With Weapon,Robbery
GO-2016131771,1,West Humber-Clairville,-79.596527677,43.7440579280001,2016,January,Robbery - Mugging,Robbery
GO-2016128327,23,Pelmo Park-Humberlea,-79.531824066,43.7154959470001,2016,January,Robbery - Mugging,Robbery
GO-2016127274,113,Weston,-79.51619757,43.700151975,2016,January,Robbery With Weapon,Robbery
GO-2016127165,111,Rockcliffe-Smythe,-79.496371895,43.677771256,2016,January,Robbery - Business,Robbery
GO-2016133935,2,Mount Olive-Silverstone-Jamestown,-79.583905035,43.7510966150001,2016,January,Robbery - Business,Robbery
GO-2016132917,32,Englemount-Lawrence,-79.438641248,43.7101028820001,2016,January,Robbery - Mugging,Robbery
GO-2016136790,171,Junction-Wallace Emerson,-79.445453051,43.6673256290001,2016,January,Robbery With Weapon,Robbery
GO-2016135933,146,Malvern East,-79.215592476,43.807793636,2016,January,Robbery - Mugging,Robbery
GO-2016138332,67,Playter Estates-Danforth,-79.3584197329999,43.6784100020001,2016,January,Robbery - Business,Robbery
GO-2016138049,74,North St.James Town,-79.370261817,43.6685507920001,2016,January,Robbery - Mugging,Robbery
GO-2016133350,152,East Willowdale,-79.407616511,43.7694750090001,2016,January,Robbery - Mugging,Robbery
GO-2016133220,46,Pleasant View,-79.3371959419999,43.792658778,2016,January,Robbery - Other,Robbery
GO-2016134114,2,Mount Olive-Silverstone-Jamestown,-79.583640595,43.738967625,2016,January,Robbery - Other,Robbery
GO-2016143083,150,Fenside-Parkwoods,-79.323161731,43.7559727070001,2016,January,Robbery - Mugging,Robbery
GO-2016143029,2,Mount Olive-Silverstone-Jamestown,-79.589041191,43.7343805680001,2016,January,Robbery With Weapon,Robbery
GO-2016139840,91,Weston-Pelham Park,-79.454096986,43.6710706760001,2016,January,Robbery - Taxi,Robbery
GO-2016139301,73,Moss Park,-79.371514498,43.6635068000001,2016,January,Robbery - Mugging,Robbery
GO-2016139668,158,Islington,-79.5581568059999,43.6425559080001,2016,January,Robbery - Mugging,Robbery
GO-2016141775,92,Corso Italia-Davenport,-79.444287058,43.6741687590001,2016,January,Robbery With Weapon,Robbery
GO-2016142779,7,Willowridge-Martingrove-Richview,-79.554699356,43.685619203,2016,January,Robbery With Weapon,Robbery
GO-2016145242,86,Roncesvalles,-79.4362607579999,43.64295636,2016,January,Robbery With Weapon,Robbery
GO-2016149881,120,Clairlea-Birchmount,-79.269322921,43.709915773,2016,January,Robbery - Home Invasion,Robbery
GO-2016147615,126,Dorset Park,-79.279066115,43.741920823,2016,January,Robbery With Weapon,Robbery
GO-2016144606,78,Kensington-Chinatown,-79.393480879,43.659193745,2016,January,Robbery - Other,Robbery
GO-2016146858,164,Wellington Place,-79.40199817,43.6476071210001,2016,January,Robbery - Financial Institute,Robbery
GO-2016147514,7,Willowridge-Martingrove-Richview,-79.5645890279999,43.677635002,2016,January,Robbery With Weapon,Robbery
GO-2016146427,27,York University Heights,-79.5031676519999,43.7652639710001,2016,January,Robbery With Weapon,Robbery
GO-2016146689,27,York University Heights,-79.500056909,43.768621195,2016,January,Robbery With Weapon,Robbery
GO-2016149060,22,Humbermede,-79.5423768319999,43.7520838840001,2016,January,Robbery - Swarming,Robbery
GO-2016155708,120,Clairlea-Birchmount,-79.266017425,43.70190173,2016,January,Robbery - Mugging,Robbery
GO-2016150093,98,Rosedale-Moore Park,-79.376010223,43.6776575980001,2016,January,Robbery - Mugging,Robbery
GO-2016151118,66,Danforth,-79.3401743759999,43.6798685150001,2016,January,Robbery - Business,Robbery
GO-2016151642,68,North Riverdale,-79.3448392239999,43.6789458530001,2016,January,Robbery - Financial Institute,Robbery
GO-2016155497,122,Birchcliffe-Cliffside,-79.253380782,43.7145870910001,2016,January,Robbery With Weapon,Robbery
GO-2016155325,122,Birchcliffe-Cliffside,-79.25036388,43.7103237360001,2016,January,Robbery - Mugging,Robbery
GO-2016155742,2,Mount Olive-Silverstone-Jamestown,-79.587933584,43.7452947840001,2016,January,Robbery - Mugging,Robbery
GO-2016155839,61,Taylor-Massey,-79.302366009,43.6926067110001,2016,January,Robbery - Mugging,Robbery
GO-2016155625,136,West Hill,-79.200127966,43.7576116330001,2016,January,Robbery - Business,Robbery
GO-2016158439,156,Bendale-Glen Andrew,-79.2635136609999,43.7547799180001,2016,January,Robbery - Mugging,Robbery
GO-2016155926,170,Yonge-Bay Corridor,-79.382114209,43.6590897740001,2016,January,Robbery - Other,Robbery
GO-2016160786,92,Corso Italia-Davenport,-79.45039227,43.6758571010001,2016,January,Robbery - Financial Institute,Robbery
GO-2016161031,2,Mount Olive-Silverstone-Jamestown,-79.5914420129999,43.7462066860001,2016,January,Robbery With Weapon,Robbery
GO-2016159133,65,Greenwood-Coxwell,-79.33237918,43.6814780440001,2016,January,Robbery - Mugging,Robbery
GO-2016160148,111,Rockcliffe-Smythe,-79.483327082,43.6684648450001,2016,January,Robbery - Financial Institute,Robbery
GO-2016160463,155,Downsview,-79.4821716869999,43.7272615540001,2016,January,Robbery - Financial Institute,Robbery
GO-2016156379,68,North Riverdale,-79.351134674,43.6733435020001,2016,January,Robbery With Weapon,Robbery
GO-2016156102,90,Junction Area,-79.466949856,43.672322449,2016,January,Robbery - Delivery Person,Robbery
GO-2016161672,52,Bayview Village,-79.367358484,43.77084389,2016,January,Robbery - Business,Robbery
GO-2016167074,1,West Humber-Clairville,-79.606714299,43.7337160110001,2016,January,Robbery - Mugging,Robbery
GO-2016167961,151,Yonge-Doris,-79.4087506069999,43.76283018,2016,January,Robbery - Other,Robbery
GO-2016167285,5,Elms-Old Rexdale,-79.552971601,43.718639765,2016,January,Robbery - Mugging,Robbery
GO-2016166620,116,Steeles,-79.3120845609999,43.820157088,2016,January,Robbery - Mugging,Robbery
GO-2016165676,90,Junction Area,-79.482102056,43.665573152,2016,January,Robbery - Other,Robbery
GO-2016161667,78,Kensington-Chinatown,-79.394564444,43.6570896470001,2016,January,Robbery - Mugging,Robbery
GO-2016163209,72,Regent Park,-79.363157268,43.656362926,2016,January,Robbery - Mugging,Robbery
GO-2016162497,2,Mount Olive-Silverstone-Jamestown,-79.589041191,43.7343805680001,2016,January,Robbery - Other,Robbery
GO-2016163755,110,Keelesdale-Eglinton West,-79.4715114649999,43.6909715720001,2016,January,Robbery - Business,Robbery
GO-2016167123,27,York University Heights,-79.5037630039999,43.765244179,2016,January,Robbery - Delivery Person,Robbery
GO-2016174445,141,Golfdale-Cedarbrae-Woburn,-79.2235850279999,43.759327135,2016,January,Robbery - Business,Robbery
GO-2016173634,32,Englemount-Lawrence,-79.4412427679999,43.729434274,2016,January,Robbery - Mugging,Robbery
GO-2016171294,19,Long Branch,-79.54162874,43.5938477060001,2016,January,Robbery - Other,Robbery
GO-2016168642,80,Palmerston-Little Italy,-79.4280503959999,43.661474345,2016,January,Robbery - Business,Robbery
GO-2016168803,168,Downtown Yonge East,-79.3803110979999,43.656453807,2016,January,Robbery - Mugging,Robbery
GO-2016171234,54,O'Connor-Parkview,-79.297390774,43.7030035390001,2016,January,Robbery - Other,Robbery
GO-2016180002,55,Thorncliffe Park,-79.34138354,43.70801163,2016,January,Robbery - Mugging,Robbery
GO-2016176909,130,Milliken,-79.3056358009999,43.8204406850001,2016,January,Robbery - Business,Robbery
GO-2016175401,2,Mount Olive-Silverstone-Jamestown,-79.5798745989999,43.7386479030001,2016,January,Robbery With Weapon,Robbery
GO-2016184283,124,Kennedy Park,-79.2645508959999,43.7327646470001,2016,January,Robbery - Other,Robbery
GO-2016184909,2,Mount Olive-Silverstone-Jamestown,-79.595106195,43.7481330730001,2016,January,Robbery - Mugging,Robbery
GO-2016181963,116,Steeles,-79.3112199569999,43.8169601500001,2016,January,Robbery - Swarming,Robbery
GO-2016185469,122,Birchcliffe-Cliffside,-79.2543315569999,43.6991245460001,2016,January,Robbery - Mugging,Robbery
GO-2016182167,168,Downtown Yonge East,-79.378981041,43.6516858160001,2016,January,Robbery - Mugging,Robbery
GO-2016191580,111,Rockcliffe-Smythe,-79.494845207,43.6739602590001,2016,February,Robbery - Business,Robbery
GO-2016192803,32,Englemount-Lawrence,-79.435720233,43.7323579310001,2016,February,Robbery - Mugging,Robbery
GO-2016192847,65,Greenwood-Coxwell,-79.33237918,43.6814780440001,2016,February,Robbery - Mugging,Robbery
GO-2016191988,108,Briar Hill-Belgravia,-79.4523260679999,43.6952363660001,2016,February,Robbery - Business,Robbery
GO-2016188458,78,Kensington-Chinatown,-79.406018705,43.6523054960001,2016,February,Robbery - Financial Institute,Robbery
GO-2016192368,156,Bendale-Glen Andrew,-79.259169846,43.778438027,2016,February,Robbery - Mugging,Robbery
GO-2016189121,169,Bay-Cloverhill,-79.387442978,43.664969264,2016,February,Robbery - Business,Robbery
GO-2016191261,80,Palmerston-Little Italy,-79.424786818,43.6597623910001,2016,February,Robbery - Purse Snatch,Robbery
GO-2016187309,5,Elms-Old Rexdale,-79.5493600569999,43.7272830640001,2016,February,Robbery With Weapon,Robbery
GO-2016190185,66,Danforth,-79.3327125019999,43.682270739,2016,February,Robbery - Other,Robbery
GO-2016191305,44,Flemingdon Park,-79.323331647,43.711136955,2016,February,Robbery - Other,Robbery
GO-2016198911,145,Malvern West,-79.2349281909999,43.7946560730001,2016,February,Robbery - Swarming,Robbery
GO-2016198094,139,Scarborough Village,-79.225159301,43.741786608,2016,February,Robbery - Home Invasion,Robbery
GO-2016198860,147,L'Amoreaux West,-79.3259658599999,43.794325298,2016,February,Robbery - Purse Snatch,Robbery
GO-2016199123,138,Eglinton East,-79.256835125,43.734800927,2016,February,Robbery - Business,Robbery
GO-2016197508,6,Kingsview Village-The Westway,-79.5552862659999,43.6950326900001,2016,February,Robbery - Mugging,Robbery
GO-2016197646,148,East L'Amoreaux,-79.3053491649999,43.8078604890001,2016,February,Robbery - Mugging,Robbery
GO-2016198169,27,York University Heights,-79.489321436,43.766205793,2016,February,Robbery - Business,Robbery
GO-2016197223,86,Roncesvalles,-79.447700816,43.6428240710001,2016,February,Robbery - Business,Robbery
GO-2016200904,20,Alderwood,-79.545251048,43.6016839850001,2016,February,Robbery With Weapon,Robbery
GO-2016202689,73,Moss Park,-79.369851476,43.6518865890001,2016,February,Robbery - Other,Robbery
GO-2016202195,54,O'Connor-Parkview,-79.297390774,43.7030035390001,2016,February,Robbery - Other,Robbery
GO-2016204839,107,Oakwood Village,-79.4467163849999,43.6930428520001,2016,February,Robbery - Swarming,Robbery
GO-2016204163,111,Rockcliffe-Smythe,-79.4821350299999,43.6806258190001,2016,February,Robbery - Mugging,Robbery
GO-2016204429,130,Milliken,-79.2938273889999,43.8181120290001,2016,February,Robbery - Mugging,Robbery
GO-2016205701,32,Englemount-Lawrence,-79.4412427679999,43.729434274,2016,February,Robbery - Mugging,Robbery
GO-2016199256,3,Thistletown-Beaumond Heights,-79.576435525,43.7384477900001,2016,February,Robbery - Mugging,Robbery
GO-2016199368,95,Annex,-79.397910984,43.6692269260001,2016,February,Robbery - Mugging,Robbery
GO-2016205564,171,Junction-Wallace Emerson,-79.446799303,43.667570686,2016,February,Robbery - Other,Robbery
GO-2016210007,28,Rustic,-79.50323975,43.7077229860001,2016,February,Robbery With Weapon,Robbery
GO-2016207898,85,South Parkdale,-79.430352752,43.6383392600001,2016,February,Robbery - Vehicle Jacking,Robbery
GO-2016211715,116,Steeles,-79.310557004,43.816676337,2016,February,Robbery - Mugging,Robbery
GO-2016211954,24,Black Creek,-79.516962227,43.761964671,2016,February,Robbery - Delivery Person,Robbery
GO-2016211046,2,Mount Olive-Silverstone-Jamestown,-79.595106195,43.7481330730001,2016,February,Robbery With Weapon,Robbery
GO-2016210077,4,Rexdale-Kipling,-79.570231248,43.7265429920001,2016,February,Robbery - Mugging,Robbery
GO-2016209591,70,South Riverdale,-79.348538065,43.666350708,2016,February,Robbery - Mugging,Robbery
GO-2016210176,126,Dorset Park,-79.285947149,43.7715679570001,2016,February,Robbery - Vehicle Jacking,Robbery
GO-2016208940,73,Moss Park,-79.369508025,43.6586528440001,2016,February,Robbery - Other,Robbery
GO-2016217381,10,Princess-Rosethorn,-79.555473284,43.6742114560001,2016,February,Robbery - Mugging,Robbery
GO-2016217078,23,Pelmo Park-Humberlea,-79.5374718479999,43.7206630480001,2016,February,Robbery - Business,Robbery
GO-2016217238,62,East End-Danforth,-79.3015954809999,43.6876693090001,2016,February,Robbery - Other,Robbery
GO-2016212070,27,York University Heights,-79.501323756,43.7648075990001,2016,February,Robbery - Mugging,Robbery
GO-2016213975,120,Clairlea-Birchmount,-79.287259133,43.715588016,2016,February,Robbery With Weapon,Robbery
GO-2016216594,170,Yonge-Bay Corridor,-79.382637841,43.6529642850001,2016,February,Robbery - Swarming,Robbery
GO-2016215503,25,Glenfield-Jane Heights,-79.517071158,43.7548481310001,2016,February,Robbery - Purse Snatch,Robbery
GO-2016217941,37,Willowdale West,-79.437963323,43.7694039260001,2016,February,Robbery - Swarming,Robbery
GO-2016218091,119,Wexford/Maryvale,-79.293327362,43.745025791,2016,February,Robbery - Business,Robbery
GO-2016219259,63,The Beaches,-79.300863073,43.669839138,2016,February,Robbery - Purse Snatch,Robbery
GO-2016221232,27,York University Heights,-79.5030713419999,43.7755901210001,2016,February,Robbery - Home Invasion,Robbery
GO-2016223247,21,Humber Summit,-79.5697222969999,43.7587658410001,2016,February,Robbery - Business,Robbery
GO-2016224069,168,Downtown Yonge East,-79.377254017,43.6583097770001,2016,February,Robbery - Mugging,Robbery
GO-2016222998,73,Moss Park,-79.370397897,43.6589237260001,2016,February,Robbery - Mugging,Robbery
GO-2016221484,130,Milliken,-79.2870785119999,43.8035581940001,2016,February,Robbery - Business,Robbery
GO-2016222465,150,Fenside-Parkwoods,-79.3451008059999,43.763094648,2016,February,Robbery - Other,Robbery
GO-2016228556,66,Danforth,-79.3212179829999,43.684735206,2016,February,Robbery - Mugging,Robbery
GO-2016228230,107,Oakwood Village,-79.444997056,43.6960648190001,2016,February,Robbery - Purse Snatch,Robbery
GO-2016228022,68,North Riverdale,-79.3604444329999,43.675897809,2016,February,Robbery With Weapon,Robbery
GO-2016224833,69,Blake-Jones,-79.3377927069999,43.6756482600001,2016,February,Robbery - Swarming,Robbery
GO-2016225667,170,Yonge-Bay Corridor,-79.383574939,43.647918186,2016,February,Robbery - Purse Snatch,Robbery
GO-2016228705,10,Princess-Rosethorn,-79.555473284,43.6742114560001,2016,February,Robbery With Weapon,Robbery
GO-2016230820,95,Annex,-79.4114109939999,43.6656369140001,2016,February,Robbery - Mugging,Robbery
GO-2016230652,136,West Hill,-79.1836780259999,43.768528492,2016,February,Robbery - Purse Snatch,Robbery
GO-2016234037,62,East End-Danforth,-79.3018279899999,43.688139209,2016,February,Robbery - Mugging,Robbery
GO-2016232982,126,Dorset Park,-79.28771441,43.7642536870001,2016,February,Robbery With Weapon,Robbery
GO-2016235096,115,Mount Dennis,-79.5079000869999,43.6925124950001,2016,February,Robbery - Home Invasion,Robbery
GO-2016333704,72,Regent Park,-79.3637749769999,43.6578920490001,2016,February,Robbery - Mugging,Robbery
GO-2016233349,2,Mount Olive-Silverstone-Jamestown,-79.5924748039999,43.7526122,2016,February,Robbery - Other,Robbery
GO-2016231646,50,Newtonbrook East,-79.400892542,43.8022509480001,2016,February,Robbery - Mugging,Robbery
GO-2016235020,1,West Humber-Clairville,-79.568528463,43.7155623300001,2016,February,Robbery With Weapon,Robbery
GO-2016232419,110,Keelesdale-Eglinton West,-79.47280812,43.6849080260001,2016,February,Robbery - Mugging,Robbery
GO-2016232621,69,Blake-Jones,-79.3417750949999,43.6795612280001,2016,February,Robbery - Other,Robbery
GO-2016230969,149,Parkwoods-O'Connor Hills,-79.330237616,43.7473445590001,2016,February,Robbery - Home Invasion,Robbery
GO-2016233219,7,Willowridge-Martingrove-Richview,-79.5648618989999,43.683841063,2016,February,Robbery - Business,Robbery
GO-2016234675,44,Flemingdon Park,-79.3357276999999,43.7204450310001,2016,February,Robbery - Mugging,Robbery
GO-2016238860,111,Rockcliffe-Smythe,-79.4821350299999,43.6806258190001,2016,February,Robbery - Mugging,Robbery
GO-2016236029,164,Wellington Place,-79.40141006,43.6477033890001,2016,February,Robbery With Weapon,Robbery
GO-2016238385,32,Englemount-Lawrence,-79.435720233,43.7323579310001,2016,February,Robbery - Purse Snatch,Robbery
GO-2016241272,1,West Humber-Clairville,-79.593535961,43.7337657850001,2016,February,Robbery - Mugging,Robbery
GO-2016235959,159,Etobicoke City Centre,-79.530550024,43.6467671520001,2016,February,Robbery - Taxi,Robbery
GO-2016239534,111,Rockcliffe-Smythe,-79.496887024,43.673461778,2016,February,Robbery - Home Invasion,Robbery
GO-2016237788,72,Regent Park,-79.366012526,43.659434844,2016,February,Robbery - Other,Robbery
GO-2016244140,73,Moss Park,-79.3713529789999,43.6590671610001,2016,February,Robbery - Mugging,Robbery
GO-2016241800,78,Kensington-Chinatown,-79.396880928,43.6500632790001,2016,February,Robbery - Mugging,Robbery
GO-2016241733,170,Yonge-Bay Corridor,-79.3840568639999,43.6564295470001,2016,February,Robbery - Mugging,Robbery
GO-2016243996,164,Wellington Place,-79.389983816,43.6436978560001,2016,February,Robbery - Other,Robbery
GO-2016242156,73,Moss Park,-79.36945603,43.654519109,2016,February,Robbery - Mugging,Robbery
GO-2016243170,168,Downtown Yonge East,-79.376860377,43.6597281200001,2016,February,Robbery - Other,Robbery
GO-2016247570,170,Yonge-Bay Corridor,-79.3847508009999,43.656282699,2016,February,Robbery - Mugging,Robbery
GO-2016247511,87,High Park-Swansea,-79.470641287,43.637871944,2016,February,Robbery With Weapon,Robbery
GO-2016245953,5,Elms-Old Rexdale,-79.546276199,43.713016489,2016,February,Robbery - Home Invasion,Robbery
GO-2016247500,73,Moss Park,-79.3745632869999,43.6570608980001,2016,February,Robbery - Mugging,Robbery
GO-2016247153,73,Moss Park,-79.373058151,43.6631838370001,2016,February,Robbery - Mugging,Robbery
GO-2016245972,135,Morningside,-79.196216831,43.7866207020001,2016,February,Robbery With Weapon,Robbery
GO-2016241297,1,West Humber-Clairville,-79.591972318,43.727655,2016,February,Robbery With Weapon,Robbery
GO-2016253774,128,Agincourt South-Malvern West,-79.2862463929999,43.7837236120001,2016,February,Robbery - Mugging,Robbery
GO-2016252841,70,South Riverdale,-79.3389572,43.6583965460001,2016,February,Robbery - Other,Robbery
GO-2016252553,128,Agincourt South-Malvern West,-79.276046976,43.785922086,2016,February,Robbery - Financial Institute,Robbery
GO-2016253635,158,Islington,-79.5305168469999,43.647663639,2016,February,Robbery - Business,Robbery
GO-2016250253,86,Roncesvalles,-79.436665265,43.640577294,2016,February,Robbery - Financial Institute,Robbery
GO-2016249740,16,Stonegate-Queensway,-79.49720275,43.6377575930001,2016,February,Robbery - Swarming,Robbery
GO-2016250712,111,Rockcliffe-Smythe,-79.4821350299999,43.6806258190001,2016,February,Robbery - Swarming,Robbery
GO-2016254740,16,Stonegate-Queensway,-79.511359596,43.647356745,2016,February,Robbery - Swarming,Robbery
GO-2016258365,108,Briar Hill-Belgravia,-79.444808514,43.6972494390001,2016,February,Robbery With Weapon,Robbery
GO-2016257593,62,East End-Danforth,-79.2995522049999,43.6840723030001,2016,February,Robbery - Delivery Person,Robbery
GO-2016264628,109,Caledonia-Fairbank,-79.4481366529999,43.6850166610001,2016,February,Robbery - Business,Robbery
GO-2016264548,25,Glenfield-Jane Heights,-79.514868183,43.7434333370001,2016,February,Robbery - Business,Robbery
GO-2016262594,87,High Park-Swansea,-79.479080133,43.6504957160001,2016,February,Robbery - Financial Institute,Robbery
GO-2016262631,32,Englemount-Lawrence,-79.428207631,43.712592321,2016,February,Robbery - Financial Institute,Robbery
GO-2016262754,155,Downsview,-79.4821716869999,43.7272615540001,2016,February,Robbery - Financial Institute,Robbery
GO-2016260599,64,Woodbine Corridor,-79.3152682419999,43.6851447080001,2016,February,Robbery - Mugging,Robbery
GO-2016264147,98,Rosedale-Moore Park,-79.391488679,43.6886414000001,2016,February,Robbery - Mugging,Robbery
GO-2016265521,169,Bay-Cloverhill,-79.383785213,43.6630150930001,2016,February,Robbery - Business,Robbery
GO-2016263262,78,Kensington-Chinatown,-79.3988124589999,43.6523823810001,2016,February,Robbery - Home Invasion,Robbery
GO-2016264631,110,Keelesdale-Eglinton West,-79.4715946329999,43.682130026,2016,February,Robbery - Mugging,Robbery
GO-2016261790,22,Humbermede,-79.539450971,43.738983284,2016,February,Robbery - Business,Robbery
GO-2016263414,158,Islington,-79.5287454529999,43.648764516,2016,February,Robbery - Financial Institute,Robbery
GO-2016263949,168,Downtown Yonge East,-79.3765581,43.656643011,2016,February,Robbery - Business,Robbery
GO-2016263182,113,Weston,-79.505008984,43.7050110420001,2016,February,Robbery - Financial Institute,Robbery
GO-2016263091,92,Corso Italia-Davenport,-79.438594603,43.6789400580001,2016,February,Robbery - Purse Snatch,Robbery
GO-2016264787,151,Yonge-Doris,-79.415082903,43.777884763,2016,February,Robbery - Purse Snatch,Robbery
GO-2016268287,164,Wellington Place,-79.402701878,43.643920112,2016,February,Robbery - Mugging,Robbery
GO-2016269964,52,Bayview Village,-79.375660248,43.769396154,2016,February,Robbery With Weapon,Robbery
GO-2016265772,74,North St.James Town,-79.374444486,43.6688630190001,2016,February,Robbery - Swarming,Robbery
GO-2016269801,170,Yonge-Bay Corridor,-79.383590547,43.658303534,2016,February,Robbery - Other,Robbery
GO-2016268547,123,Cliffcrest,-79.231761594,43.736671421,2016,February,Robbery - Other,Robbery
GO-2016269013,121,Oakridge,-79.278958253,43.693304416,2016,February,Robbery - Business,Robbery
GO-2016266770,170,Yonge-Bay Corridor,-79.383590547,43.658303534,2016,February,Robbery With Weapon,Robbery
GO-2016271294,22,Humbermede,-79.5421611909999,43.7480959310001,2016,February,Robbery - Swarming,Robbery
GO-2016273187,147,L'Amoreaux West,-79.32987581,43.796138166,2016,February,Robbery - Purse Snatch,Robbery
GO-2016275379,24,Black Creek,-79.522520884,43.7712362550001,2016,February,Robbery - Business,Robbery
GO-2016275255,47,Don Valley Village,-79.35072982,43.7854097900001,2016,February,Robbery - Mugging,Robbery
GO-2016276005,70,South Riverdale,-79.3498486239999,43.6588721540001,2016,February,Robbery - Mugging,Robbery
GO-2016276130,22,Humbermede,-79.545694875,43.7513634360001,2016,February,Robbery - Business,Robbery
GO-2016276216,25,Glenfield-Jane Heights,-79.512738842,43.7410871930001,2016,February,Robbery - Business,Robbery
GO-2016276480,156,Bendale-Glen Andrew,-79.25954182,43.765195379,2016,February,Robbery - Business,Robbery
GO-2016275431,27,York University Heights,-79.4700890619999,43.787288409,2016,February,Robbery With Weapon,Robbery
GO-2016276441,40,St.Andrew-Windfields,-79.4018688,43.7506428340001,2016,February,Robbery With Weapon,Robbery
GO-2016275436,46,Pleasant View,-79.339625353,43.7965954640001,2016,February,Robbery - Purse Snatch,Robbery
