EVENT_UNIQUE_ID,HOOD_158,NEIGHBOURHOOD_158,X,Y,REPORT_YEAR,REPORT_MONTH
GO-20171365795,22,Humbermede,-79.5587811519999,43.7485512650001,2017,July
GO-20171073092,25,Glenfield-Jane Heights,-79.513681541,43.7412339050001,2017,June
GO-20173090989,18,New Toronto,-79.508895926,43.601531659,2017,November
GO-20171279298,135,Morningside,-79.196216831,43.7866207020001,2017,July
GO-2017334259,59,Danforth East York,-79.3346653469999,43.686878618,2017,February
GO-2017486409,61,Taylor-Massey,-79.295457206,43.701672285,2017,March
GO-20171125054,171,Junction-Wallace Emerson,-79.443612989,43.660643071,2017,June
GO-20171424013,30,Brookhaven-Amesbury,-79.499943217,43.698306433,2017,August
GO-2017754599,4,Rexdale-Kipling,-79.5652501449999,43.725974267,2017,April
GO-20171075752,60,Woodbine-Lumsden,-79.3157353409999,43.6924875610001,2017,June
GO-20171778161,70,South Riverdale,-79.354947792,43.6412157230001,2017,October
GO-20173084801,107,Oakwood Village,-79.44091908,43.692816115,2017,November
GO-2017172680,164,Wellington Place,-79.401013495,43.642889714,2017,January
GO-20171035511,22,Humbermede,-79.557279604,43.747680395,2017,June
GO-20171942590,86,Roncesvalles,-79.435544396,43.6446644380001,2017,October
GO-20171314720,101,Forest Hill South,-79.4072071209999,43.69203428,2017,July
GO-20171121957,112,Beechborough-Greenbrook,-79.481774144,43.69245528,2017,June
GO-20171399396,21,Humber Summit,-79.5697222969999,43.7587658410001,2017,August
GO-20171474326,25,Glenfield-Jane Heights,-79.5068817329999,43.7403182130001,2017,August
GO-2017204404,70,South Riverdale,-79.334267529,43.6725462970001,2017,February
GO-2017879427,2,Mount Olive-Silverstone-Jamestown,-79.589902821,43.7388022800001,2017,May
GO-2017904488,10,Princess-Rosethorn,-79.545403323,43.6647767950001,2017,May
GO-20171481910,159,Etobicoke City Centre,-79.5568998429999,43.6101198170001,2017,August
GO-20171321572,146,Malvern East,-79.2066961199999,43.799968748,2017,July
GO-2017904599,70,South Riverdale,-79.345191964,43.6670888370001,2017,May
GO-20171799831,124,Kennedy Park,-79.250140388,43.7349845780001,2017,October
GO-20171180144,70,South Riverdale,-79.347900952,43.6660598140001,2017,July
GO-20171319697,144,Morningside Heights,-79.199194145,43.813309432,2017,July
GO-2017506628,155,Downsview,-79.4835993299999,43.7331161450001,2017,March
GO-20173077856,156,Bendale-Glen Andrew,-79.260438978,43.762901755,2017,November
GO-20173085439,155,Downsview,-79.458898978,43.7289230390001,2017,November
GO-2017449278,24,Black Creek,-79.5152277779999,43.7681488160001,2017,March
GO-201790404,4,Rexdale-Kipling,-79.5758383849999,43.730513595,2017,January
GO-2017430520,6,Kingsview Village-The Westway,-79.548672412,43.701318101,2017,March
GO-20171365629,25,Glenfield-Jane Heights,-79.5124828469999,43.74773351,2017,July
GO-20173276411,147,L'Amoreaux West,-79.3309315669999,43.7974470520001,2017,December
GO-20171598993,72,Regent Park,-79.360975052,43.661914299,2017,September
GO-20171663581,78,Kensington-Chinatown,-79.399912149,43.65143113,2017,September
GO-2017202856,25,Glenfield-Jane Heights,-79.517071158,43.7548481310001,2017,February
GO-201773522,21,Humber Summit,-79.570689868,43.7584723840001,2017,January
GO-20171436949,147,L'Amoreaux West,-79.3309315669999,43.7974470520001,2017,August
GO-20171581043,6,Kingsview Village-The Westway,-79.5586453459999,43.6942434440001,2017,September
GO-20173122592,113,Weston,-79.5145761479999,43.6995252090001,2017,December
GO-2017394233,31,Yorkdale-Glen Park,-79.4438066279999,43.7089928550001,2017,March
GO-2017186988,73,Moss Park,-79.3710751409999,43.6515984920001,2017,January
GO-2017260493,1,West Humber-Clairville,-79.576077142,43.728643236,2017,February
GO-20171813923,57,Broadview North,-79.351682016,43.6929562340001,2017,October
GO-20171165113,121,Oakridge,-79.286886454,43.696761672,2017,June
GO-20173270542,25,Glenfield-Jane Heights,-79.509677305,43.739666519,2017,December
GO-20171852227,87,High Park-Swansea,-79.4710502409999,43.638254438,2017,October
GO-2017137349,24,Black Creek,-79.519685177,43.765902619,2017,January
GO-20171402593,128,Agincourt South-Malvern West,-79.248972238,43.791735067,2017,August
GO-20171534755,156,Bendale-Glen Andrew,-79.246755589,43.755257327,2017,August
GO-201794230,44,Flemingdon Park,-79.3280129939999,43.716709323,2017,January
GO-2017653914,147,L'Amoreaux West,-79.3309315669999,43.7974470520001,2017,April
GO-20171320049,119,Wexford/Maryvale,-79.315241934,43.7578632390001,2017,July
GO-20171950514,22,Humbermede,-79.557398021,43.7481219530001,2017,October
GO-20171630338,150,Fenside-Parkwoods,-79.318703812,43.759918955,2017,September
GO-201749015,160,Mimico-Queensway,-79.498478655,43.617595586,2017,January
GO-2017349622,164,Wellington Place,-79.401013495,43.642889714,2017,February
GO-20173197958,67,Playter Estates-Danforth,-79.352344428,43.682013872,2017,December
GO-2017424854,86,Roncesvalles,-79.4506859109999,43.6542666650001,2017,March
GO-2017225141,2,Mount Olive-Silverstone-Jamestown,-79.595364392,43.744280614,2017,February
GO-20173234441,27,York University Heights,-79.501762395,43.766935958,2017,December
GO-20173121720,139,Scarborough Village,-79.22322781,43.740458851,2017,December
GO-2017288821,25,Glenfield-Jane Heights,-79.512807423,43.751466738,2017,February
GO-2017824881,119,Wexford/Maryvale,-79.292786238,43.740542201,2017,May
GO-2017215750,1,West Humber-Clairville,-79.593535961,43.7337657850001,2017,February
GO-20171682920,164,Wellington Place,-79.386365821,43.648003122,2017,September
GO-20171529504,11,Eringate-Centennial-West Deane,-79.572438873,43.655039055,2017,August
GO-20171130532,126,Dorset Park,-79.2810747939999,43.7657958510001,2017,June
GO-2017903595,58,Old East York,-79.3467994229999,43.690836995,2017,May
GO-20173083077,7,Willowridge-Martingrove-Richview,-79.567159822,43.683330255,2017,November
GO-2017945381,32,Englemount-Lawrence,-79.439269215,43.7193028350001,2017,May
GO-2017577762,164,Wellington Place,-79.394884824,43.6450719380001,2017,April
GO-2017102202,21,Humber Summit,-79.542705655,43.753330034,2017,January
GO-20173206329,165,Harbourfront-CityPlace,-79.381108948,43.6420534650001,2017,December
GO-20171238887,121,Oakridge,-79.276990949,43.7023905890001,2017,July
GO-20173043943,144,Morningside Heights,-79.201774395,43.8133362340001,2017,November
GO-20171413731,136,West Hill,-79.194890425,43.7664897330001,2017,August
GO-20171663919,126,Dorset Park,-79.285549498,43.768894792,2017,September
GO-2017154025,138,Eglinton East,-79.2412150339999,43.742198794,2017,January
GO-2017232005,48,Hillcrest Village,-79.358071259,43.7919559950001,2017,February
GO-20171366679,107,Oakwood Village,-79.447329171,43.6963526970001,2017,July
GO-20171583909,31,Yorkdale-Glen Park,-79.467563863,43.705416374,2017,September
GO-2017468897,144,Morningside Heights,-79.184663378,43.8101954250001,2017,March
GO-20173294585,128,Agincourt South-Malvern West,-79.259535684,43.7921135180001,2017,December
GO-20171378728,73,Moss Park,-79.36945603,43.654519109,2017,July
GO-20171084087,6,Kingsview Village-The Westway,-79.548672412,43.701318101,2017,June
GO-20171924437,1,West Humber-Clairville,-79.5831265039999,43.6984552700001,2017,May
GO-20173183770,126,Dorset Park,-79.281864023,43.7645822110001,2017,December
GO-20171393257,136,West Hill,-79.194409806,43.761332908,2017,August
GO-2018758021,146,Malvern East,-79.2125446159999,43.8120779930001,2018,April
GO-20181862215,109,Caledonia-Fairbank,-79.45245004,43.6892813800001,2018,October
GO-20181581116,120,Clairlea-Birchmount,-79.3005890599999,43.719779692,2018,August
GO-2018892896,120,Clairlea-Birchmount,-79.297511566,43.7256449550001,2018,May
GO-20181715414,21,Humber Summit,-79.566062072,43.7605805310001,2018,September
GO-20181845331,6,Kingsview Village-The Westway,-79.548672412,43.701318101,2018,October
GO-2018846847,74,North St.James Town,-79.373325237,43.6703698320001,2018,May
GO-201840706,1,West Humber-Clairville,-79.603911554,43.7436341850001,2018,January
GO-2018534556,21,Humber Summit,-79.567571704,43.75506369,2018,March
GO-20182187171,136,West Hill,-79.178876287,43.7632881580001,2018,November
GO-20181484079,142,Woburn North,-79.226249621,43.762195051,2018,August
GO-2018659292,154,Oakdale-Beverley Heights,-79.4910760609999,43.724611055,2018,April
GO-20181549969,115,Mount Dennis,-79.5008873849999,43.691295375,2018,August
GO-20181483997,25,Glenfield-Jane Heights,-79.517071158,43.7548481310001,2018,August
GO-201845743,31,Yorkdale-Glen Park,-79.4489693199999,43.717489829,2018,January
GO-2018130229,13,Etobicoke West Mall,-79.572675186,43.651675461,2018,January
GO-20181012644,72,Regent Park,-79.361494683,43.663152354,2018,June
GO-20181528291,133,Centennial Scarborough,-79.162140804,43.788752033,2018,August
GO-20181103058,25,Glenfield-Jane Heights,-79.514676768,43.751045635,2018,June
GO-20181120370,123,Cliffcrest,-79.248510251,43.7119363780001,2018,June
GO-2018132326,21,Humber Summit,-79.569239293,43.757202697,2018,January
GO-2018393677,24,Black Creek,-79.5204011599999,43.768820546,2018,March
GO-20181665625,91,Weston-Pelham Park,-79.4631705199999,43.674005037,2018,September
GO-2018126925,54,O'Connor-Parkview,-79.3105361139999,43.705894931,2018,January
GO-20182009638,27,York University Heights,-79.4714769879999,43.7678203080001,2018,October
GO-20181810929,25,Glenfield-Jane Heights,-79.5188698859999,43.7385742770001,2018,September
GO-20181194997,24,Black Creek,-79.5152277779999,43.7681488160001,2018,July
GO-20181198918,78,Kensington-Chinatown,-79.402332351,43.6552288660001,2018,July
GO-20181013384,91,Weston-Pelham Park,-79.458765677,43.6685971570001,2018,June
GO-20182237376,74,North St.James Town,-79.373726028,43.671322194,2018,December
GO-20182366356,24,Black Creek,-79.5152277779999,43.7681488160001,2018,December
GO-2018912154,2,Mount Olive-Silverstone-Jamestown,-79.586270594,43.7364831620001,2018,May
GO-20182178151,107,Oakwood Village,-79.447405056,43.6955477480001,2018,November
GO-20181686037,25,Glenfield-Jane Heights,-79.511387056,43.75012851,2018,September
GO-20182012975,164,Wellington Place,-79.4031019079999,43.644884238,2018,November
GO-20181090590,25,Glenfield-Jane Heights,-79.515681163,43.7491415380001,2018,June
GO-20181152121,73,Moss Park,-79.3713529789999,43.6590671610001,2018,June
GO-20182360907,121,Oakridge,-79.278712727,43.699994738,2018,December
GO-2018821806,10,Princess-Rosethorn,-79.55016382,43.673388012,2018,May
GO-20181087409,115,Mount Dennis,-79.501146664,43.6900181550001,2018,June
GO-20182320758,164,Wellington Place,-79.3976434309999,43.6449484130001,2018,December
GO-20182019531,90,Junction Area,-79.4736459059999,43.6766483230001,2018,November
GO-20182005547,69,Blake-Jones,-79.3436073839999,43.6758719800001,2018,October
GO-20182236525,141,Golfdale-Cedarbrae-Woburn,-79.2218418149999,43.7666641870001,2018,December
GO-2018856524,24,Black Creek,-79.509776771,43.760453672,2018,May
GO-2018911506,170,Yonge-Bay Corridor,-79.3785332959999,43.6483812450001,2018,May
GO-20181492923,25,Glenfield-Jane Heights,-79.5202051429999,43.7524750110001,2018,August
GO-201854152,8,Humber Heights-Westmount,-79.5170130879999,43.694021219,2018,January
GO-2018879670,44,Flemingdon Park,-79.3314028569999,43.7183540890001,2018,May
GO-2018359932,164,Wellington Place,-79.400096156,43.645834689,2018,February
GO-20181933444,25,Glenfield-Jane Heights,-79.501498199,43.7414941580001,2018,October
GO-2018132179,72,Regent Park,-79.360975052,43.661914299,2018,January
GO-20181926740,119,Wexford/Maryvale,-79.318160758,43.764509038,2018,October
GO-20181091551,164,Wellington Place,-79.391790855,43.6447423450001,2018,June
GO-20182390414,25,Glenfield-Jane Heights,-79.5164867399999,43.752502629,2018,December
GO-2018345669,85,South Parkdale,-79.4372735159999,43.6404448150001,2018,February
GO-2018255930,136,West Hill,-79.1988710479999,43.760137725,2018,February
GO-2018659405,78,Kensington-Chinatown,-79.3988124589999,43.6523823810001,2018,April
GO-2018701983,4,Rexdale-Kipling,-79.5551124369999,43.7150962090001,2018,April
GO-2018938247,147,L'Amoreaux West,-79.33312856,43.7981694010001,2018,May
GO-20181896252,164,Wellington Place,-79.392984266,43.6476496980001,2018,October
GO-20181474924,121,Oakridge,-79.280363451,43.6996535230001,2018,August
GO-20182269158,134,Highland Creek,-79.1933389709999,43.7853382120001,2018,December
GO-20181252343,95,Annex,-79.4047428709999,43.6737446450001,2018,July
GO-20181706301,138,Eglinton East,-79.2320525499999,43.7430322050001,2018,September
GO-201818500,126,Dorset Park,-79.285549498,43.768894792,2018,January
GO-2018373506,72,Regent Park,-79.360323804,43.6634202500001,2018,February
GO-20181640128,126,Dorset Park,-79.2882483189999,43.7558450870001,2018,September
GO-20181609974,120,Clairlea-Birchmount,-79.2755440729999,43.7015070840001,2018,August
GO-20181718914,30,Brookhaven-Amesbury,-79.4876638539999,43.7063681490001,2018,September
GO-20182365732,107,Oakwood Village,-79.4436906139999,43.688398868,2018,December
GO-20182324586,25,Glenfield-Jane Heights,-79.5202051429999,43.7524750110001,2018,December
GO-20182012221,145,Malvern West,-79.2265949069999,43.8094003,2018,October
GO-20181450797,54,O'Connor-Parkview,-79.301573065,43.715299843,2018,August
GO-2018127490,107,Oakwood Village,-79.450275255,43.6956857800001,2018,January
GO-201830601,25,Glenfield-Jane Heights,-79.515124825,43.7470881450001,2018,January
GO-20181179931,165,Harbourfront-CityPlace,-79.393000957,43.6405566190001,2018,June
GO-2018576274,28,Rustic,-79.490685534,43.7069103650001,2018,March
GO-201880821,1,West Humber-Clairville,-79.589697836,43.690190527,2018,January
GO-2018730285,170,Yonge-Bay Corridor,-79.3837625529999,43.6557097780001,2018,April
GO-20181569685,124,Kennedy Park,-79.252047849,43.735843839,2018,August
GO-2018972510,28,Rustic,-79.5047534079999,43.715734723,2018,May
GO-2018726842,113,Weston,-79.504080326,43.700627157,2018,April
GO-20181709171,142,Woburn North,-79.232975794,43.779538518,2018,September
GO-20181772173,53,Henry Farm,-79.344544035,43.7723424800001,2018,September
GO-20181266907,123,Cliffcrest,-79.235256179,43.706181944,2018,July
GO-20189010957,24,Black Creek,-79.519288183,43.770266264,2018,April
GO-20181974902,165,Harbourfront-CityPlace,-79.394427374,43.6401995730001,2018,October
GO-20182275596,136,West Hill,-79.19390393,43.760169665,2018,December
GO-20182058926,25,Glenfield-Jane Heights,-79.517044803,43.7519037960001,2018,November
GO-20181419656,7,Willowridge-Martingrove-Richview,-79.560615158,43.6839239500001,2018,August
GO-2018311656,165,Harbourfront-CityPlace,-79.383676297,43.64158654,2018,February
GO-20181501129,71,Cabbagetown-South St.James Town,-79.37140139,43.666970543,2018,August
GO-20182318418,24,Black Creek,-79.511669941,43.7660358050001,2018,December
GO-20181084066,164,Wellington Place,-79.3999287199999,43.644062954,2018,June
GO-20181049461,24,Black Creek,-79.519685177,43.765902619,2018,June
GO-20182196647,126,Dorset Park,-79.2818912879999,43.749265215,2018,November
GO-20182148350,7,Willowridge-Martingrove-Richview,-79.570405643,43.6763322470001,2018,November
GO-2018979942,168,Downtown Yonge East,-79.3803110979999,43.656453807,2018,May
GO-20181734852,24,Black Creek,-79.5152277779999,43.7681488160001,2018,September
GO-20182116655,79,University,-79.411209334,43.6651095670001,2018,November
GO-2018660490,116,Steeles,-79.3336674829999,43.8127474080001,2018,April
GO-2018716403,171,Junction-Wallace Emerson,-79.4524203289999,43.6654906310001,2018,April
GO-2018502292,2,Mount Olive-Silverstone-Jamestown,-79.590119246,43.7374435290001,2018,March
GO-2018205479,154,Oakdale-Beverley Heights,-79.527678028,43.716688565,2018,February
GO-2018838034,72,Regent Park,-79.360323804,43.6634202500001,2018,May
GO-20181609047,2,Mount Olive-Silverstone-Jamestown,-79.590119246,43.7374435290001,2018,August
GO-20181562231,31,Yorkdale-Glen Park,-79.4438066279999,43.7089928550001,2018,August
GO-20181432591,171,Junction-Wallace Emerson,-79.447744379,43.6597733450001,2018,August
GO-2018361533,165,Harbourfront-CityPlace,-79.382539835,43.6406075850001,2018,February
GO-20181285120,6,Kingsview Village-The Westway,-79.560373769,43.6959483910001,2018,July
GO-2018958547,145,Malvern West,-79.2242260089999,43.804487572,2018,May
GO-20181883154,32,Englemount-Lawrence,-79.44333882,43.7235415760001,2018,October
GO-2018301555,85,South Parkdale,-79.4386019419999,43.638317735,2018,February
GO-2018619032,119,Wexford/Maryvale,-79.318160758,43.764509038,2018,April
GO-20182351666,40,St.Andrew-Windfields,-79.403196373,43.7541811400001,2018,December
GO-2018775097,22,Humbermede,-79.5576293989999,43.7487888000001,2018,April
GO-20181084055,118,Tam O'Shanter-Sullivan,-79.3046950889999,43.771615549,2018,June
GO-201831049,72,Regent Park,-79.365011292,43.6610458530001,2018,January
GO-2018938449,44,Flemingdon Park,-79.3329028049999,43.7191939260001,2018,May
GO-20181272694,113,Weston,-79.529402863,43.7051352330001,2018,July
GO-20181823652,11,Eringate-Centennial-West Deane,-79.5647905289999,43.655749541,2018,October
GO-2018354304,73,Moss Park,-79.356154971,43.6568624380001,2018,February
GO-20181244040,143,West Rouge,-79.12513195,43.7902061930001,2018,July
GO-20181690360,158,Islington,-79.565172188,43.6512591440001,2018,September
GO-2018915106,25,Glenfield-Jane Heights,-79.513681541,43.7412339050001,2018,May
GO-20181823974,27,York University Heights,-79.494645685,43.777711851,2018,October
GO-2018901182,113,Weston,-79.504893098,43.6993202140001,2018,May
GO-20181410936,126,Dorset Park,-79.2818912879999,43.749265215,2018,August
GO-2018755950,2,Mount Olive-Silverstone-Jamestown,-79.587582402,43.7546481310001,2018,April
GO-20181028277,120,Clairlea-Birchmount,-79.2841914489999,43.7195623980001,2018,June
GO-20182315997,94,Wychwood,-79.4183928639999,43.681805409,2018,December
GO-20182289202,55,Thorncliffe Park,-79.342386796,43.705142854,2018,December
GO-2018489653,31,Yorkdale-Glen Park,-79.455512674,43.7176339260001,2018,March
GO-20181837190,118,Tam O'Shanter-Sullivan,-79.298586412,43.7832906560001,2018,October
GO-2018969505,146,Malvern East,-79.2186509489999,43.806530862,2018,May
GO-20182351896,5,Elms-Old Rexdale,-79.555053226,43.7187917960001,2018,December
GO-20181548638,119,Wexford/Maryvale,-79.296949587,43.7476246620001,2018,August
GO-20181535298,136,West Hill,-79.184878452,43.764861825,2018,August
GO-20182314423,145,Malvern West,-79.2342209189999,43.8118523370001,2018,December
GO-2018849989,134,Highland Creek,-79.164777374,43.798749554,2018,May
GO-20182222781,32,Englemount-Lawrence,-79.437682669,43.7174934970001,2018,December
GO-2018538515,8,Humber Heights-Westmount,-79.5259662129999,43.7004991040001,2018,March
GO-20181410856,70,South Riverdale,-79.3519577019999,43.6601310620001,2018,August
GO-20181478926,49,Bayview Woods-Steeles,-79.369120457,43.791288733,2018,August
GO-2018936688,120,Clairlea-Birchmount,-79.2780642869999,43.7049876500001,2018,May
GO-2018113424,11,Eringate-Centennial-West Deane,-79.5684147109999,43.6593906900001,2018,January
GO-20181463139,25,Glenfield-Jane Heights,-79.516800156,43.751468436,2018,August
GO-2018683205,168,Downtown Yonge East,-79.375159802,43.6503562290001,2018,April
GO-2018854463,115,Mount Dennis,-79.49601748,43.6892848300001,2018,May
GO-2018773924,113,Weston,-79.51619757,43.700151975,2018,April
GO-20181534830,128,Agincourt South-Malvern West,-79.2597272089999,43.7876952190001,2018,August
GO-2018774296,165,Harbourfront-CityPlace,-79.390685474,43.64023568,2018,April
GO-2018833450,146,Malvern East,-79.2125446159999,43.8120779930001,2018,May
GO-20182153757,25,Glenfield-Jane Heights,-79.5188698859999,43.7385742770001,2018,November
GO-2018833125,91,Weston-Pelham Park,-79.4566254009999,43.667954557,2018,May
GO-20181021340,18,New Toronto,-79.509394522,43.6025804390001,2018,June
GO-20181191880,78,Kensington-Chinatown,-79.393698657,43.6493449720001,2018,June
GO-20181774375,5,Elms-Old Rexdale,-79.545723692,43.728229696,2018,September
GO-20182096419,23,Pelmo Park-Humberlea,-79.530437142,43.719465739,2018,November
GO-2018782478,166,St Lawrence-East Bayfront-The Islands,-79.369445533,43.6477582790001,2018,May
GO-20181876468,73,Moss Park,-79.374451063,43.6601961800001,2018,October
GO-20181707663,54,O'Connor-Parkview,-79.3258302519999,43.702653835,2018,September
GO-20181249896,7,Willowridge-Martingrove-Richview,-79.534062268,43.68980852,2018,July
GO-2018249547,52,Bayview Village,-79.387385853,43.780719742,2018,February
GO-20181305615,150,Fenside-Parkwoods,-79.320920682,43.7593590210001,2018,July
GO-2018339587,154,Oakdale-Beverley Heights,-79.4997824989999,43.721044399,2018,February
GO-20181533681,87,High Park-Swansea,-79.4513064989999,43.6393337490001,2018,August
GO-20181945719,110,Keelesdale-Eglinton West,-79.4655928669999,43.684668554,2018,October
GO-20181631597,141,Golfdale-Cedarbrae-Woburn,-79.2279945459999,43.7667178470001,2018,September
GO-20181314653,148,East L'Amoreaux,-79.3051546309999,43.7971094980001,2018,July
GO-2018115142,110,Keelesdale-Eglinton West,-79.4692862159999,43.6827001090001,2018,January
GO-20181213495,25,Glenfield-Jane Heights,-79.5124828469999,43.74773351,2018,July
GO-20182255831,62,East End-Danforth,-79.2992589199999,43.6892702210001,2018,December
GO-20181733104,128,Agincourt South-Malvern West,-79.262228423,43.788203073,2018,September
GO-20182171470,43,Victoria Village,-79.301467504,43.7172554480001,2018,November
GO-2018484039,8,Humber Heights-Westmount,-79.516581432,43.6938204460001,2018,March
GO-20181378370,126,Dorset Park,-79.277889839,43.7573736410001,2018,July
GO-20182056382,2,Mount Olive-Silverstone-Jamestown,-79.589902821,43.7388022800001,2018,November
GO-20181433915,78,Kensington-Chinatown,-79.397788813,43.652253956,2018,August
GO-20181548479,66,Danforth,-79.340727841,43.68011784,2018,August
GO-20182128604,21,Humber Summit,-79.556096608,43.7625513400001,2018,November
GO-20181739123,25,Glenfield-Jane Heights,-79.507926807,43.7592774490001,2018,September
GO-20182147973,32,Englemount-Lawrence,-79.438130627,43.7297748710001,2018,November
GO-20181245963,24,Black Creek,-79.516220575,43.770126453,2018,July
GO-2018374628,2,Mount Olive-Silverstone-Jamestown,-79.5894194749999,43.732016575,2018,February
GO-20181646204,128,Agincourt South-Malvern West,-79.2557014179999,43.790289828,2018,September
GO-20181533935,1,West Humber-Clairville,-79.6142706589999,43.7321827960001,2018,August
GO-2018921021,1,West Humber-Clairville,-79.6116449469999,43.7330855930001,2018,May
GO-20181341286,67,Playter Estates-Danforth,-79.35147435,43.678046114,2018,July
GO-2018757381,72,Regent Park,-79.363542503,43.661368076,2018,April
GO-2018853463,110,Keelesdale-Eglinton West,-79.4715114649999,43.6909715720001,2018,May
GO-20181708614,27,York University Heights,-79.494645685,43.777711851,2018,September
GO-20181320396,107,Oakwood Village,-79.447329171,43.6963526970001,2018,July
GO-2018721666,48,Hillcrest Village,-79.341317943,43.8156562460001,2018,April
GO-20182334954,31,Yorkdale-Glen Park,-79.4493645909999,43.7208514760001,2018,December
GO-20181179595,73,Moss Park,-79.372758081,43.655602104,2018,June
GO-2018658886,16,Stonegate-Queensway,-79.507999406,43.6480953270001,2018,April
GO-20181672135,4,Rexdale-Kipling,-79.558621993,43.7179618260001,2018,September
GO-2018426283,70,South Riverdale,-79.3468255029999,43.665808349,2018,March
GO-20181098055,85,South Parkdale,-79.427371138,43.638954287,2018,June
GO-20181627357,4,Rexdale-Kipling,-79.5584307519999,43.717547842,2018,September
GO-20182212767,81,Trinity-Bellwoods,-79.4213240779999,43.6440799470001,2018,December
GO-2018703401,119,Wexford/Maryvale,-79.299389387,43.744343943,2018,April
GO-2018289971,5,Elms-Old Rexdale,-79.5493600569999,43.7272830640001,2018,February
GO-2018897881,32,Englemount-Lawrence,-79.4456705979999,43.7239093200001,2018,May
GO-2018592721,170,Yonge-Bay Corridor,-79.3822658,43.658330135,2018,April
GO-20181605887,31,Yorkdale-Glen Park,-79.4515162169999,43.7240306040001,2018,August
GO-20182126466,1,West Humber-Clairville,-79.580583846,43.719968239,2018,November
GO-2018965415,31,Yorkdale-Glen Park,-79.4529035589999,43.722351497,2018,May
GO-20181733989,110,Keelesdale-Eglinton West,-79.4739081229999,43.6904148840001,2018,September
GO-20182218799,24,Black Creek,-79.519685177,43.765902619,2018,December
GO-20181055166,147,L'Amoreaux West,-79.326498742,43.7850550570001,2018,June
GO-20182075607,155,Downsview,-79.482065958,43.726636141,2018,November
GO-20182319681,30,Brookhaven-Amesbury,-79.47638998,43.7012339930001,2018,December
GO-20181117420,69,Blake-Jones,-79.3381842909999,43.6724438850001,2018,June
GO-20181315417,46,Pleasant View,-79.338193104,43.789158781,2018,July
GO-2018164731,83,Dufferin Grove,-79.44502785,43.656318942,2018,January
GO-2018496558,169,Bay-Cloverhill,-79.387063631,43.6685331420001,2018,March
GO-20181507367,41,Bridle Path-Sunnybrook-York Mills,-79.377919978,43.7217264280001,2018,August
GO-2018217306,62,East End-Danforth,-79.3089025949999,43.679289587,2018,February
GO-2018285673,115,Mount Dennis,-79.498936728,43.688769661,2018,February
GO-2018132065,25,Glenfield-Jane Heights,-79.5104455809999,43.7492207270001,2018,January
GO-20182339244,2,Mount Olive-Silverstone-Jamestown,-79.583905035,43.7510966150001,2018,December
GO-20181205734,164,Wellington Place,-79.3999287199999,43.644062954,2018,July
GO-2018846720,2,Mount Olive-Silverstone-Jamestown,-79.586413406,43.7325012910001,2018,May
GO-2018853701,58,Old East York,-79.3298254159999,43.695714181,2018,May
GO-2018124384,22,Humbermede,-79.557398021,43.7481219530001,2018,January
GO-20181043541,107,Oakwood Village,-79.439862837,43.6916223370001,2018,June
GO-2018757775,83,Dufferin Grove,-79.44081378,43.6583227610001,2018,April
GO-20181941669,128,Agincourt South-Malvern West,-79.2509374749999,43.7963930440001,2018,October
GO-20182018665,73,Moss Park,-79.368074887,43.6552211690001,2018,November
GO-20181473379,53,Henry Farm,-79.331467017,43.771195661,2018,August
GO-20181777456,72,Regent Park,-79.362998009,43.6600810690001,2018,September
GO-20181622924,107,Oakwood Village,-79.4386879049999,43.6914414720001,2018,September
GO-20182320977,86,Roncesvalles,-79.437493215,43.642709467,2018,December
GO-20182300031,12,Markland Wood,-79.565577436,43.6305150860001,2018,December
GO-201852484,13,Etobicoke West Mall,-79.5718670379999,43.652238133,2018,January
GO-20182030519,1,West Humber-Clairville,-79.599447363,43.7309026620001,2018,November
GO-20182064549,102,Forest Hill North,-79.423709914,43.70408472,2018,November
GO-2018728800,2,Mount Olive-Silverstone-Jamestown,-79.5951513809999,43.75579277,2018,April
GO-2018978451,141,Golfdale-Cedarbrae-Woburn,-79.2317535619999,43.776430147,2018,May
GO-2018125866,74,North St.James Town,-79.374444486,43.6688630190001,2018,January
GO-20182251222,140,Guildwood,-79.209806026,43.747033533,2018,December
GO-20181487567,154,Oakdale-Beverley Heights,-79.508630629,43.720909181,2018,August
GO-2018569442,32,Englemount-Lawrence,-79.438384178,43.7309109450001,2018,March
GO-20181622696,146,Malvern East,-79.2101661029999,43.8091385050001,2018,September
GO-2018346962,74,North St.James Town,-79.373774283,43.6672891530001,2018,February
GO-2018958246,74,North St.James Town,-79.372964084,43.669556899,2018,May
GO-201852931,86,Roncesvalles,-79.440508426,43.6470682300001,2018,January
GO-2018452059,119,Wexford/Maryvale,-79.308461225,43.7387931330001,2018,March
GO-20181815660,27,York University Heights,-79.476586799,43.7643128230001,2018,October
GO-20181497736,111,Rockcliffe-Smythe,-79.49375172,43.6716662520001,2018,August
GO-2018928575,24,Black Creek,-79.518818412,43.7619114080001,2018,May
GO-2018958384,147,L'Amoreaux West,-79.3309315669999,43.7974470520001,2018,May
GO-20181718922,29,Maple Leaf,-79.4807211139999,43.7205090360001,2018,September
GO-2018444497,2,Mount Olive-Silverstone-Jamestown,-79.587933584,43.7452947840001,2018,March
GO-20182287950,55,Thorncliffe Park,-79.341804854,43.7032472770001,2018,December
GO-20181463825,49,Bayview Woods-Steeles,-79.369406307,43.79063832,2018,August
